,name,market_capitalization_USD,price,country
696,Yum China,24280000000,58,China
697,Cellnex Telecom,24260000000,34,Spain
698,Rogers Communication,24240000000,48,Canada
699,FirstEnergy,24220000000,42,USA
700,Alexandria Real Estate Equities,24210000000,148,USA
701,Hannover Rück,24110000000,200,Germany
702,Genuine Parts Company,24110000000,171,USA
703,Vulcan Materials,24100000000,181,USA
704,Bridgestone,24080000000,35,Japan
705,SMIC,24080000000,2,China
706,Standard Chartered,24060000000,8,UK
707,Telkom Indonesia,24060000000,24,Indonesia
708,China Resources Beer,23850000000,7,Hong Kong
709,CK Hutchison Holdings,23790000000,6,Hong Kong
710,Lindt,23780000000,10252,Switzerland
711,Partners Group,23770000000,912,Switzerland
712,Imperial Brands,23760000000,25,UK
713,Raymond James,23690000000,110,USA
714,Tyson Foods,23640000000,66,USA
715,Arch Capital,23630000000,64,Bermuda
716,Fubon Financial,23610000000,2,Taiwan
717,Fifth Third Bank,23550000000,34,USA
718,ArcelorMittal,23450000000,29,Luxembourg
719,Central Japan Railway,23320000000,119,Japan
720,National Bank of Canada,23300000000,69,Canada
721,Sirius XM,23290000000,6,USA
722,Sandvik,23280000000,19,Sweden
723,Equity Residential,23260000000,59,USA
724,Weyerhaeuser,23260000000,32,USA
725,Nestlé India,23220000000,241,India
726,Fortive,23180000000,66,USA
727,McCormick & Company,23150000000,86,USA
728,First Republic Bank,23140000000,127,USA
729,DTE Energy,23140000000,119,USA
730,China Securities,23100000000,4,China
731,Delta Air Lines,23100000000,36,USA
732,Delta Electronics,23010000000,9,Taiwan
733,Ecopetrol,22890000000,11,Colombia
734,AvalonBay Communities,22890000000,164,USA
735,Dai-ichi Life Holdings,22860000000,22,Japan
736,Great-West Lifeco,22840000000,25,Canada
737,Ameren,22830000000,88,USA
738,CK Asset Holdings,22790000000,6,Hong Kong
739,Sociedad Química y Minera,22750000000,80,Chile
740,Olympus,22750000000,18,Japan
741,Entergy,22710000000,108,USA
742,DiDi,22710000000,5,China
743,ZTO Express,22630000000,28,China
744,Banorte,22480000000,8,Mexico
745,CNH Industrial,22470000000,17,UK
746,Oil & Natural Gas,22450000000,2,India
747,China Everbright Bank,22450000000,0,China
748,Anhui Conch Cement,22370000000,4,China
749,Canon,22370000000,22,Japan
750,COSCO Shipping,22370000000,1,China
751,Ingersoll Rand,22310000000,55,Ireland
752,Legrand,22310000000,84,France
753,Goodman Group,22280000000,12,Australia
754,Koninklijke DSM,22250000000,127,Netherlands
755,KE Holdings,22250000000,18,China
756,Chow Tai Fook,22240000000,2,Hong Kong
757,Trina Solar,22220000000,10,China
758,CrowdStrike,22200000000,95,USA
759,PPL,22060000000,30,USA
760,Telefónica,22050000000,4,Spain
761,Repsol,22000000000,16,Spain
762,Hewlett Packard Enterprise,21930000000,17,USA
763,Evolution Gaming,21860000000,102,Sweden
764,Naver,21800000000,145,S. Korea
765,Martin Marietta,21800000000,351,USA
766,VeriSign,21760000000,205,USA
767,Michelin,21710000000,30,France
768,Techtronic Industries,21610000000,11,Hong Kong
769,Longfor Group,21550000000,3,China
770,LabCorp,21530000000,243,USA
771,The Saudi British Bank,21470000000,10,S. Arabia
772,Principal,21390000000,87,USA
773,Unicharm,21370000000,36,Japan
774,Société Générale,21340000000,27,France
775,Epiroc,21260000000,19,Sweden
776,JSW Steel,21260000000,9,India
777,UDR Apartments,21120000000,39,USA
778,Adani Ports & SEZ,21100000000,10,India
779,Tesco,21090000000,3,UK
780,Huntington Bancshares,21060000000,15,USA
781,EDP Renováveis,21060000000,21,Spain
782,SSE,21050000000,19,UK
783,Endesa,20950000000,20,Spain
784,Regions Financial,20920000000,22,USA
785,Ansys,20850000000,239,USA
786,Schindler Group,20850000000,190,Switzerland
787,China Minsheng Bank,20840000000,1,China
788,Southwest Airlines,20820000000,35,USA
789,Argenx,20790000000,376,Netherlands
790,The Trade Desk,20700000000,42,USA
791,East Japan Railway,20680000000,55,Japan
792,FirstRand,20650000000,4,South Africa
793,Ericsson,20620000000,6,Sweden
794,Shanghai Airport,20610000000,8,China
795,Cardinal Health,20610000000,79,USA
796,Svenska Handelsbanken,20590000000,10,Sweden
797,Mitsubishi Electric,20590000000,10,Japan
798,Citizens Financial Group,20500000000,42,USA
799,Vonovia,20500000000,26,Germany
800,PTT Exploration and Production,20490000000,5,Thailand
801,Li Auto,20420000000,21,China
802,Ares Management,20410000000,69,USA
803,Church & Dwight,20380000000,84,USA
804,Sany Heavy Industry,20360000000,2,China
805,Datadog,20360000000,64,USA
806,Air China,20350000000,2,China
807,Teck Resources,20330000000,39,Canada
808,CGI,20320000000,85,Canada
809,Zoom,20310000000,70,USA
810,Insulet,20300000000,292,USA
811,Grupo Bimbo,20280000000,5,Mexico
812,Extra Space Storage,20230000000,144,USA
813,Yankuang Energy (Yanzhou Coal Mining),20220000000,5,China
814,BioMarin Pharmaceutical,20200000000,109,USA
815,Terumo,20190000000,27,Japan
816,Aena,20170000000,135,Spain
817,Sumitomo,20110000000,16,Japan
818,Komatsu,20090000000,21,Japan
819,Xylem,20050000000,111,USA
820,BOE Technology,20050000000,1,China
821,NTT Data,20040000000,14,Japan
822,CRRC,20020000000,0,China
823,China Unicom,20010000000,1,Hong Kong
824,Fujifilm,19940000000,50,Japan
825,Shiseido,19880000000,50,Japan
826,Quanta Services,19880000000,139,USA
827,Ganfeng Lithium,19850000000,10,China
828,NTPC Limited,19850000000,2,India
829,EDP Group,19840000000,5,Portugal
830,Fortis,19840000000,41,Canada
831,Atlantia,19810000000,24,Italy
832,Ryanair,19790000000,87,Ireland
833,Northern Trust,19730000000,95,USA
834,W. R. Berkley,19720000000,74,USA
835,Wheaton Precious Metals,19700000000,43,Canada
836,Veolia,19650000000,28,France
837,Conagra Brands,19630000000,41,USA
838,Kakao,19600000000,45,S. Korea
839,UPM-Kymmene,19570000000,37,Finland
840,Dover,19560000000,139,USA
841,Carlsberg,19550000000,158,Denmark
842,Tenaris,19540000000,33,Luxembourg
843,Warner Music Group,19510000000,38,USA
844,Antofagasta,19430000000,20,UK
845,Kia,19350000000,48,S. Korea
846,Ferrovial,19310000000,27,Spain
847,Nexon,19310000000,22,Japan
848,Wilmar International,19310000000,3,Singapore
849,Swedbank,19250000000,17,Sweden
850,Copel,19210000000,7,Brazil
851,Panasonic,19180000000,8,Japan
852,ORIX,19160000000,81,Japan
853,Teledyne,19140000000,409,USA
854,Nippon Paint,19140000000,8,Japan
855,Waters Corporation,19140000000,322,USA
856,Steris,19140000000,192,Ireland
857,Hologic,19130000000,78,USA
858,Centrais Electricas Brasileiras,19120000000,8,Brazil
859,Coterra Energy,19120000000,24,USA
860,Ventas,19110000000,48,USA
861,China Railway Group,19090000000,1,China
862,Marubeni,19080000000,11,Japan
863,Banco do Brasil,19070000000,7,Brazil
864,Mahindra & Mahindra,19040000000,15,India
865,Kanzhun,18960000000,24,China
866,Pembina Pipeline,18950000000,34,Canada
867,China Tower,18930000000,0,China
868,Mengniu Dairy,18900000000,5,China
869,Z Holdings,18880000000,3,Japan
870,CenterPoint Energy,18870000000,30,USA
871,Essity,18870000000,26,Sweden
872,Garmin,18800000000,98,Switzerland
873,Nan Ya Plastics,18800000000,2,Taiwan
874,Mid-America Apartment Communities,18780000000,158,USA
875,Straumann,18780000000,118,Switzerland
876,Aker BP,18720000000,30,Norway
877,CMS Energy,18700000000,64,USA
878,HEICO,18700000000,158,USA
879,CP All,18690000000,2,Thailand
880,DoorDash,18630000000,48,USA
881,Markel,18610000000,1384,USA
882,ČEZ Group,18510000000,34,Czech Republic
883,CLP Group,18510000000,7,Hong Kong
884,H&M,18490000000,12,Sweden
885,NIO,18480000000,10,China
886,George Weston,18470000000,128,Canada
887,Wabtec,18460000000,102,USA
888,China Southern Airlines,18390000000,34,China
889,Celltrion,18380000000,128,S. Korea
890,Legal & General,18380000000,3,UK
891,Best Buy,18370000000,83,USA
892,Invitation Homes,18250000000,30,USA
893,Formosa Plastics,18240000000,3,Taiwan
894,J. B. Hunt,18220000000,176,USA
895,Hong Kong and China Gas,18220000000,1,Hong Kong
896,EPAM Systems,18210000000,317,USA
897,Amcor,18160000000,12,Switzerland
898,NIBE Industrier,18150000000,9,Sweden
899,Saudi Arabian Fertilizer Company,18120000000,38,S. Arabia
900,Sun Communities,18110000000,143,USA
901,Steel Dynamics,18020000000,103,USA
902,Incyte,17990000000,81,USA
903,Rollins,17990000000,37,USA
904,Darden Restaurants,17980000000,147,USA
905,SGS,17970000000,2400,Switzerland
906,"M3, Inc",17960000000,26,Japan
907,Icahn Enterprises,17870000000,53,USA
908,Tata Motors,17860000000,23,India
909,Clorox,17820000000,144,USA
910,United Microelectronics,17800000000,7,Taiwan
911,Magna International,17730000000,62,Canada
912,Kaō,17720000000,38,Japan
913,Quest Diagnostics,17720000000,156,USA
914,LPL Financial,17690000000,222,USA
915,AES,17650000000,26,USA
916,Molina Healthcare,17610000000,302,USA
917,Kyocera,17610000000,49,Japan
918,Tsingtao,17590000000,15,China
919,Powergrid Corporation of India,17580000000,3,India
920,Advanced Info Service (AIS),17580000000,6,Thailand
921,Geberit,17570000000,509,Switzerland
922,Take 2 Interactive,17570000000,105,USA
923,Omnicom,17550000000,86,USA
924,Wharf REIC,17540000000,6,Hong Kong
925,Dollarama,17540000000,61,Canada
926,POSCO,17540000000,58,S. Korea
927,Eisai,17520000000,61,Japan
928,IDEX,17500000000,232,USA
929,Danske Bank,17490000000,21,Denmark
930,Porsche SE,17480000000,58,Germany
931,Cathay Financial Holding,17480000000,1,Taiwan
932,KB Financial Group,17430000000,45,S. Korea
933,Alinma Bank,17350000000,9,S. Arabia
934,Roblox,17350000000,29,USA
935,Henderson Land Development,17340000000,4,Hong Kong
936,J.M. Smucker Company,17330000000,163,USA
937,Exor,17290000000,75,Netherlands
938,Cincinnati Financial,17240000000,110,USA
939,Monolithic Power Systems,17240000000,367,USA
940,Align Technology,17240000000,221,USA
941,Aeon,17220000000,20,Japan
942,Expeditors,17210000000,108,USA
943,West Pharmaceutical,17210000000,233,USA
944,Toyota Industries,17210000000,55,Japan
945,Paycom,17200000000,287,USA
946,Abiomed,17180000000,381,USA
947,Vantage Towers,17160000000,34,Germany
948,KeyCorp (KeyBank),17130000000,18,USA
949,Snam,17130000000,5,Italy
950,Tata Steel,17100000000,1,India
951,OMV,17090000000,51,Austria
952,Avangrid,17080000000,44,USA
953,Campbell Soup,17070000000,57,USA
954,Cooper Companies,17030000000,345,USA
955,Hindustan Zinc,17030000000,4,India
956,Ball Corporation,17030000000,54,USA
957,Brookfield Renewable Partners,16980000000,26,Bermuda
958,Fresenius,16970000000,30,Germany
959,Ubiquiti,16900000000,280,USA
960,Marathon Oil,16890000000,27,USA
961,PerkinElmer,16860000000,134,USA
962,ZTE,16800000000,4,China
963,Royalty Pharma,16800000000,38,UK
964,Fox Corporation,16780000000,30,USA
965,W. P. Carey,16760000000,81,USA
966,Howmet Aerospace,16730000000,40,USA
967,First Solar,16710000000,157,USA
968,Live Nation,16710000000,72,USA
969,Otsuka Holdings,16690000000,31,Japan
970,Nu Holdings,16680000000,4,Brazil
971,Brown & Brown,16660000000,59,USA
972,Mitsubishi Estate,16640000000,12,Japan
973,MS&AD Insurance,16620000000,31,Japan
974,PKN Orlen,16610000000,14,Poland
975,Associated British Foods,16610000000,21,UK
976,Mitsui Fudosan,16600000000,18,Japan
977,Pinterest,16580000000,24,USA
978,Shinhan Financial Group,16560000000,32,S. Korea
979,CF Industries,16560000000,84,USA
980,Targa Resources,16540000000,73,USA
981,Bolloré,16530000000,6,France
982,Guotai Junan Securities,16510000000,2,China
983,Swire Properties,16500000000,3,Hong Kong
984,Power Corporation of Canada,16490000000,25,Canada
985,Publicis Groupe,16470000000,65,France
986,Hai Di Lao Hot Pot,16440000000,3,China
987,Kubota,16410000000,14,Japan
988,ICON plc,16360000000,200,Ireland
989,Ems-Chemie,16340000000,699,Switzerland
990,Texas Pacific Land Trust,16300000000,2068,USA
991,Jacobs Engineering,16270000000,129,USA
992,Bank of Jiangsu,16250000000,1,China
993,Hydro One,16230000000,27,Canada
994,Bank of Nanjing,16170000000,2,China
995,Renesas Electronics,16170000000,9,Japan
996,Swedish Match,16160000000,11,Sweden
997,Spotify,16130000000,84,Sweden
998,Broadridge Financial Solutions,16130000000,137,USA
999,China Communications Construction,16120000000,1,China
1000,Swiss Life,16080000000,533,Switzerland
1001,Link REIT,16080000000,8,Hong Kong
1002,Check Point Software,16070000000,128,Israel
1003,Standard Bank Group,15990000000,10,South Africa
1004,Coal India,15990000000,3,India
1005,3i Group,15940000000,16,UK
1006,HDFC Life,15920000000,7,India
1007,The Mosaic Company,15910000000,47,USA
1008,China Merchants Securities,15890000000,2,China
1009,Chewy,15880000000,38,USA
1010,Atmos Energy,15860000000,113,USA
1011,Chongqing Changan,15830000000,2,China
1012,FMC,15800000000,125,USA
1013,Nippon Steel,15790000000,17,Japan
1014,Tourmaline Oil,15750000000,47,Canada
1015,SolarEdge,15750000000,282,Israel
1016,Asahi Group,15720000000,31,Japan
1017,Santos,15700000000,5,Australia
1018,Rentokil Initial,15620000000,30,UK
1019,Ajinomoto,15600000000,29,Japan
1020,Hyundai Mobis,15600000000,168,S. Korea
1021,Terna,15590000000,8,Italy
1022,Pidilite,15530000000,31,India
1023,Itaúsa,15520000000,2,Brazil
1024,Suzuki Motor,15510000000,32,Japan
1025,FICO,15480000000,602,USA
1026,Tradeweb,15410000000,67,USA
1027,FactSet,15400000000,404,USA
1028,Symrise,15400000000,110,Germany
1029,SBI Life Insurance,15380000000,15,India
1030,Geely,15360000000,2,China
1031,Tencent Music,15360000000,9,China
1032,PChem (Petronas Chemicals Group),15360000000,2,Malaysia
1033,Coca-Cola FEMSA,15350000000,68,Mexico
1034,Huatai Securities,15330000000,17,China
1035,NVR,15330000000,4797,USA
1036,Skyworks Solutions,15280000000,95,USA
1037,Swatch,15270000000,306,Switzerland
1038,Aviva,15250000000,5,UK
1039,Avery Dennison,15240000000,188,USA
1040,Expedia Group,15240000000,94,USA
1041,UCB,15230000000,79,Belgium
1042,First Quantum Minerals,15210000000,22,Canada
1043,Brookfield Infrastructure Partners,15210000000,33,Bermuda
1044,China Merchants Shekou Industrial Zone,15200000000,2,China
1045,Etsy,15150000000,121,USA
1046,China Steel,15110000000,2,Taiwan
1047,AerCap,15100000000,61,Ireland
1048,Huaneng Power,15040000000,1,China
1049,Formula One Group,15030000000,65,USA
1050,Textron,15000000000,72,USA
1051,Zscaler,14990000000,104,USA
1052,BT Group,14980000000,2,UK
1053,LKQ Corporation,14980000000,55,USA
1054,Toshiba,14940000000,35,Japan
1055,Prada,14910000000,6,Italy
1056,Sonova,14900000000,244,Switzerland
1057,Lasertec,14900000000,165,Japan
1058,Coles Group,14870000000,11,Australia
1059,Arca Continental,14870000000,9,Mexico
1060,Snap,14870000000,9,USA
1061,Fairfax Financial,14870000000,595,Canada
1062,Blue Owl Capital,14870000000,11,USA
1063,Evergy,14860000000,65,USA
1064,Rocket Companies,14840000000,7,USA
1065,Moncler,14810000000,55,Italy
1066,Tryg,14780000000,23,Denmark
1067,Synchrony,14770000000,33,USA
1068,Iron Mountain,14730000000,51,USA
1069,Daiwa House,14690000000,22,Japan
1070,Viatris,14670000000,12,USA
1071,Teleperformance,14650000000,247,France
1072,WSP Global,14630000000,118,Canada
1073,Philips,14620000000,16,Netherlands
1074,Burlington Stores,14590000000,224,USA
1075,SVB Financial Group,14520000000,246,USA
1076,PTC,14490000000,123,USA
1077,Rivian,14480000000,16,USA
1078,JDE Peet's,14480000000,29,Netherlands
1079,Bunge,14470000000,97,USA
1080,Shaw Communications,14460000000,29,Canada
1081,CTBC Financial Holding,14410000000,1,Taiwan
1082,Shionogi,14390000000,48,Japan
1083,Essex Property Trust,14390000000,215,USA
1084,Norsk Hydro,14380000000,7,Norway
1085,Healthpeak Properties,14370000000,27,USA
1086,China Railway Construction,14360000000,1,China
1087,Loews Corporation,14350000000,60,USA
1088,Leidos,14340000000,105,USA
1089,ASE Group,14340000000,7,Taiwan
1090,Lamb Weston,14330000000,100,USA
1091,Nitori Holdings,14320000000,127,Japan
1092,Zhongsheng Group,14320000000,6,China
1093,MGM Resorts,14280000000,37,USA
1094,Sompo Holdings,14240000000,43,Japan
1095,GAC (Guangzhou Automobile Group),14220000000,2,China
1096,Teradyne,14210000000,91,USA
1097,Franklin Resources,14190000000,28,USA
1098,Astra International,14130000000,0,Indonesia
1099,Bangkok Dusit Medical Services (BDMS),14130000000,1,Thailand
1100,Zebra Technologies,14110000000,273,USA
1101,Shimano,14080000000,155,Japan
1102,Fortum,14070000000,16,Finland
1103,Huazhu Hotels,14060000000,44,China
1104,MFHC,14050000000,1,Taiwan
1105,Royal Caribbean,14030000000,55,USA
1106,Gen Digital,14000000000,22,USA
1107,Jerónimo Martins,13980000000,22,Portugal
1108,NetApp,13970000000,64,USA
1109,ABN AMRO,13970000000,15,Netherlands
1110,Aristocrat,13970000000,21,Australia
1111,Erste Group Bank,13960000000,34,Austria
1112,Volvo Car,13950000000,5,Sweden
1113,Vedanta,13940000000,4,India
1114,Shinkin Central Bank,13900000000,2073,Japan
1115,Alliant Energy,13890000000,55,USA
1116,Interpublic Group,13870000000,36,USA
1117,Westlake Chemical,13820000000,108,USA
1118,Siemens Energy,13810000000,19,Germany
1119,United Airlines Holdings,13800000000,42,USA
1120,Fleetcor,13800000000,187,USA
1121,Eurofins Scientific,13800000000,70,Luxembourg
1122,Sodexo,13790000000,94,France
1123,Apache Corporation,13780000000,43,USA
1124,Aéroports de Paris,13770000000,140,France
1125,Everest Re,13760000000,351,BM
1126,Almarai,13760000000,14,S. Arabia
1127,Nomura Research Institute,13720000000,23,Japan
1128,Indian Oil,13690000000,1,India
1129,MTN Group,13660000000,8,South Africa
1130,Splunk,13640000000,83,USA
1131,B3,13630000000,2,Brazil
1132,Booz Allen Hamilton,13600000000,103,USA
1133,Formosa Chemicals & Fibre,13580000000,2,Taiwan
1134,Avantor,13530000000,20,USA
1135,Dassault Aviation,13500000000,161,France
1136,Akamai,13490000000,86,USA
1137,CK Infrastructure,13490000000,5,Hong Kong
1138,Nordson,13470000000,236,USA
1139,Bandai Namco,13460000000,61,Japan
1140,SS&C Technologies,13450000000,53,USA
1141,Novozymes,13420000000,49,Denmark
1142,Inpex,13410000000,10,Japan
1143,Grasim Industries,13400000000,20,India
1144,Newcrest Mining,13380000000,15,Australia
1145,Continental,13370000000,67,Germany
1146,Grab Holdings,13360000000,3,Singapore
1147,Telenor,13350000000,10,Norway
1148,Kimco Realty,13310000000,22,USA
1149,Poste Italiane,13310000000,10,Italy
1150,Palantir,13310000000,6,USA
