,name,annual_revenue_usd,annual_net_income_usd,market_capitalization_2022,employees_number,ceo,headquarters_country,wikipedia_page_url,twitter_page_url,facebook_page_url
941,viacom cbs,27810000000.0,3308000000.0,23059000000.0,22965.0,robert m. bakish,usa,https://en.wikipedia.org/wiki/viacom,,
942,emirates nbd,6483000000.0,2368000000.0,23040000000.0,14000.0,shayne nelson,uae,https://en.wikipedia.org/wiki/emirates_nbd,https://twitter.com/emiratesnbd_ae,https://www.facebook.com/emiratesnbd/
943,sonova holding ag,3492000000.0,674000000.0,23019000000.0,14508.0,arnd kaldowski,switzerland,https://en.wikipedia.org/wiki/sonova,https://twitter.com/sonovagroup,
944,weichai power,29621000000.0,1347000000.0,23010000000.0,45361.0,,china,https://en.wikipedia.org/wiki/weichai_power,,
945,ck asset holdings,7923000000.0,2741000000.0,23005000000.0,58000.0,,hong kong,https://en.wikipedia.org/wiki/ck_asset_holdings,,
946,sysmex corporation,2655000000.0,322000000.0,23014000000.0,8200.0,hisashi ietsugu,japan,https://en.wikipedia.org/wiki/sysmex_corporation,,
947,pt bank mandiri (persero) tbk,6738000000.0,1898000000.0,23013000000.0,38247.0,,indonesia,https://en.wikipedia.org/wiki/bank_mandiri,,
948,zte corporation,17991000000.0,1070000000.0,22976000000.0,72584.0,,china,https://en.wikipedia.org/wiki/zte,,
949,intact financial corporation,13549000000.0,1561000000.0,22971000000.0,16000.0,charles brindamour,canada,https://en.wikipedia.org/wiki/intact_financial,,
950,zto express (cayman),4777000000.0,747000000.0,22973000000.0,,,china,,,
951,duke realty corporation,1105000000.0,852000000.0,22931000000.0,340.0,james (jim) connor,usa,https://en.wikipedia.org/wiki/duke_realty,,
952,perkinelmer,5067000000.0,932000000.0,22924000000.0,15000.0,prahlad singh,usa,https://en.wikipedia.org/wiki/perkinelmer,https://twitter.com/perkinelmer,https://www.facebook.com/perkinelmer/
953,guotai junan securities,6148000000.0,2185000000.0,22905000000.0,15198.0,,china,https://en.wikipedia.org/wiki/guotai_junan_securities,,
954,sm investments corporation,7151000000.0,686000000.0,22815000000.0,157288.0,frederic dybuncio,philippines,https://en.wikipedia.org/wiki/sm_investments,https://twitter.com/sm_investments,https://www.facebook.com/sminvestments.ir/
955,swedbank ab (publ),0.0,2191000000.0,22817000000.0,17373.0,jens henriksson,sweden,https://en.wikipedia.org/wiki/swedbank,,
956,huatai securities,5133000000.0,1942000000.0,22813000000.0,10516.0,,china,,,
957,m&t bank corporation,5991000000.0,1776000000.0,22768000000.0,17569.0,rene f jones,usa,https://en.wikipedia.org/wiki/m_perc26t_bank,https://twitter.com/mandt_bank,https://www.facebook.com/mandtbank
958,sun communities,2272000000.0,392000000.0,22755000000.0,5961.0,gary a. shiffman,usa,https://en.wikipedia.org/wiki/sun_communities,,https://www.facebook.com/suncommunitiesinc/
959,ameren corporation,6394000000.0,990000000.0,22731000000.0,9116.0,warner l baxter,usa,https://en.wikipedia.org/wiki/ameren,https://twitter.com/amerencorp,https://www.facebook.com/amerencorp/
960,kellogg company,14181000000.0,1488000000.0,22719000000.0,31000.0,steve cahillane,usa,https://en.wikipedia.org/wiki/kellogg's,https://twitter.com/kelloggsus,https://www.facebook.com/kelloggslatinoamerica/
961,baker hughes company,20502000000.0,-219000000.0,22724000000.0,54000.0,lorenzo simonelli,usa,https://en.wikipedia.org/wiki/baker_hughes,https://twitter.com/bhgeco,https://www.facebook.com/bhgeog/
962,ppl corporation,5783000000.0,-1480000000.0,22709000000.0,5607.0,vincent sorgi,usa,https://en.wikipedia.org/wiki/ppl_corporation,,https://www.facebook.com/pplcorp/
963,power corporation of canada,55565000000.0,2372000000.0,22678000000.0,29900.0,,canada,https://en.wikipedia.org/wiki/power_corporation_of_canada,,
964,firstrand,6457000000.0,1592000000.0,22657000000.0,49233.0,alan pullinger,south africa,https://en.wikipedia.org/wiki/first_rand,,
965,galaxy entertainment group,2513000000.0,169000000.0,22551000000.0,22000.0,francis lui,hong kong,https://en.wikipedia.org/wiki/galaxy_entertainment_group,,
966,essity ab (publ),12796000000.0,905000000.0,22550000000.0,46000.0,magnus groth,sweden,https://en.wikipedia.org/wiki/essity,,
967,entergy corporation,11742000000.0,1118000000.0,22536000000.0,12369.0,leo p. denault,usa,https://en.wikipedia.org/wiki/entergy,https://twitter.com/entergyark,
968,raymond james financial,9910000000.0,1403000000.0,22486000000.0,15000.0,paul reilly,usa,https://en.wikipedia.org/wiki/raymond_james_financial,,
969,essex property trust,1440000000.0,488000000.0,22410000000.0,1757.0,michael j schall,usa,https://en.wikipedia.org/wiki/essex_property_trust,https://twitter.com/essexproperties,
970,shanghai international port (group),4990000000.0,2137000000.0,22397000000.0,14068.0,,china,https://en.wikipedia.org/wiki/shanghai_international_port_group,,
971,epic games,4200000000.0,,,6825.0,,usa,https://en.wikipedia.org/wiki/epic_games,https://twitter.com/epicgames,
972,"affirm holdings, inc.",870000000.0,-430000000.0,22374000000.0,1641.0,max levchin,usa,,,
973,icon public company,5480000000.0,153000000.0,22366000000.0,37960.0,steve cutler,ireland,https://en.wikipedia.org/wiki/icon_plc,,
974,avantor,7386000000.0,572000000.0,22312000000.0,13500.0,michael stubblefield,usa,,https://twitter.com/avantor_news,
975,china railway group,168600000000.0,4338000000.0,22295000000.0,290000.0,,china,https://en.wikipedia.org/wiki/china_railway_group_limited,,
976,kyocera corporation,13419000000.0,1083000000.0,22287000000.0,78490.0,,japan,https://en.wikipedia.org/wiki/kyocera,,
977,wellcare health plans,,,,14000.0,,usa,https://en.wikipedia.org/wiki/wellcare,https://twitter.com/wellcare_health,https://www.facebook.com/wellcarehealthplans/
978,east japan railway company,14441000000.0,-693000000.0,22269000000.0,71812.0,tetsuro tomita,japan,https://en.wikipedia.org/wiki/east_japan_railway_company,,
979,horizon therapeutics public company,3226000000.0,534000000.0,22265000000.0,1395.0,timothy p walbert,ireland,https://en.wikipedia.org/wiki/horizon_therapeutics,,https://www.facebook.com/horizontherapeutics/
980,riyad bank,3086000000.0,1606000000.0,22199000000.0,6147.0,tareq a. al-sadhan,saudi arabia,https://en.wikipedia.org/wiki/riyad_bank,,
981,signature bank,2001000000.0,880000000.0,22174000000.0,1854.0,joseph j. depaolo,usa,https://en.wikipedia.org/wiki/signature_bank,,
982,hewlett packard enterprise company,27784000000.0,3427000000.0,22157000000.0,60400.0,antonio neri,usa,https://en.wikipedia.org/wiki/hewlett_packard_enterprise,https://twitter.com/hpe,https://www.facebook.com/hewlettpackardenterprise/
983,nomura research institute,4463000000.0,521000000.0,22122000000.0,13430.0,shingo konomoto,japan,https://en.wikipedia.org/wiki/nomura_research_institute,,
984,aviva,43116000000.0,2573000000.0,22112000000.0,31700.0,amanda blanc,uk,https://en.wikipedia.org/wiki/aviva,https://twitter.com/avivaplc,https://www.facebook.com/avivauk/
985,the clorox company,7107000000.0,462000000.0,22103000000.0,9000.0,linda rendle,usa,https://en.wikipedia.org/wiki/clorox,https://twitter.com/cloroxco,https://www.facebook.com/cloroxpe/
986,svenska handelsbanken ab (publ),0.0,2050000000.0,22068000000.0,22000.0,carina akerstrom,sweden,https://en.wikipedia.org/wiki/handelsbanken,,
987,associated british foods,18174000000.0,626000000.0,22066000000.0,128000.0,george g. weston,uk,https://en.wikipedia.org/wiki/associated_british_foods,,
988,tech mahindra,5588000000.0,697000000.0,22056000000.0,125236.0,c. p. gurnani,india,https://en.wikipedia.org/wiki/tech_mahindra,https://twitter.com/tech_mahindra,https://www.facebook.com/techmahindra/
989,diamondback energy,6797000000.0,2182000000.0,22016000000.0,870.0,travis d. stice,usa,https://en.wikipedia.org/wiki/diamondback_energy,,
990,fortis,7547000000.0,1034000000.0,22006000000.0,8961.0,ashutosh raghuvanshi,canada,https://en.wikipedia.org/wiki/fortis_inc.,,
991,china merchants securities,4050000000.0,1695000000.0,21997000000.0,9230.0,,china,,,
992,continental ag,33755000000.0,1455000000.0,21978000000.0,236386.0,,germany,https://en.wikipedia.org/wiki/continental_ag,https://twitter.com/continental_fr,https://www.facebook.com/continental/
993,pjsc polyus,3287000000.0,1502000000.0,21976000000.0,20000.0,pavel sergeevich grachev,russia,https://en.wikipedia.org/wiki/polyus_(company),,
994,shiseido company,8488000000.0,348000000.0,21966000000.0,39035.0,masahiko uotani,japan,https://en.wikipedia.org/wiki/shiseido,https://twitter.com/shiseidousa,https://www.facebook.com/shiseidogroup.global/
995,telenor asa,12347000000.0,171000000.0,21969000000.0,18000.0,sigve brekke,norway,https://en.wikipedia.org/wiki/telenor,,
996,segro,715000000.0,5315000000.0,21946000000.0,355.0,,uk,https://en.wikipedia.org/wiki/segro,,
997,ferrovial,7469000000.0,1319000000.0,21934000000.0,18515.0,ignacio madridejos fernandez,spain,https://en.wikipedia.org/wiki/ferrovial,,
998,novozymes a/s,2213000000.0,466000000.0,21906000000.0,6527.0,ester baiget,denmark,https://en.wikipedia.org/wiki/novozymes,,
999,weg,5057000000.0,769000000.0,21892000000.0,33342.0,harry schmelzer jr.,brazil,https://en.wikipedia.org/wiki/weg_industries,,
1000,cnh industrial,19474000000.0,1740000000.0,21872000000.0,64016.0,scott w. wine,uk,https://en.wikipedia.org/wiki/cnh_industrial,https://twitter.com/cnhindustrial,
1001,kakaobank corp.,530000000.0,155000000.0,21792000000.0,952.0,yoon ho-young,south korea,,,
1002,"trina solar co., ltd",6473000000.0,263000000.0,21777000000.0,,,china,https://en.wikipedia.org/wiki/trina_solar,,
1003,cgn power,12675000000.0,1529000000.0,21726000000.0,18264.0,,china,https://en.wikipedia.org/wiki/china_general_nuclear_power_group,,
1004,tata motors,34619000000.0,-1423000000.0,21721000000.0,78906.0,,india,https://en.wikipedia.org/wiki/tata_motors,https://twitter.com/tatamotors,https://www.facebook.com/tatamotorsgroup
1005,didi global inc.,25296000000.0,-7281000000.0,21705000000.0,15914.0,,china,https://en.wikipedia.org/wiki/didi,,
1006,expeditors international of washington,16523000000.0,1415000000.0,21702000000.0,19000.0,jeffrey s musser,usa,https://en.wikipedia.org/wiki/expeditors_international,https://twitter.com/expd_official,https://www.facebook.com/expeditorsglobal/
1007,jsw steel,18003000000.0,2587000000.0,21641000000.0,13128.0,prashant jain,india,https://en.wikipedia.org/wiki/jsw_steel_ltd,,
1008,haitong securities,6045000000.0,1866000000.0,21557000000.0,10837.0,,china,https://en.wikipedia.org/wiki/haitong_securities,,
1009,cheniere energy partners,15864000000.0,-2343000000.0,21559000000.0,1550.0,jack fusco,usa,,,
1010,eurofins scientific se,7402000000.0,863000000.0,21550000000.0,55000.0,gilles g. martin,luxembourg,https://en.wikipedia.org/wiki/eurofins_scientific,,
1011,ulta beauty,8630000000.0,985000000.0,21491000000.0,37000.0,david c. kimbell,usa,https://en.wikipedia.org/wiki/ulta_beauty,,
1012,fox corporation,13974000000.0,1205000000.0,21464000000.0,9000.0,lachlan murdoch,usa,https://en.wikipedia.org/wiki/21st_century_fox,,
1013,ventas,3828000000.0,49000000.0,21404000000.0,434.0,debra cafaro,usa,https://en.wikipedia.org/wiki/ventas_(company),,
1014,paycom software,1055000000.0,195000000.0,21357000000.0,5385.0,chad richison,usa,https://en.wikipedia.org/wiki/paycom,https://twitter.com/paycom,https://www.facebook.com/paycom
1015,transunion,2960000000.0,1387000000.0,21337000000.0,10200.0,chris cartwright,usa,https://en.wikipedia.org/wiki/transunion,https://twitter.com/transunion,
1016,tianqi lithium corporation,1115000000.0,302000000.0,21334000000.0,,,china,https://en.wikipedia.org/wiki/tianqi_lithium,,
1017,nissan motor,61474000000.0,1573000000.0,21309000000.0,131461.0,makoto uchida,japan,https://en.wikipedia.org/wiki/nissan,,
1018,jm family enterprises,16300000000.0,,,4500.0,brent burns,usa,,,
1019,edp renovaveis,1936000000.0,722000000.0,21292000000.0,1566.0,,spain,https://en.wikipedia.org/wiki/edp_renov_percc3_perca1veis,,
1020,tradeweb markets,1076000000.0,226000000.0,21282000000.0,1046.0,lee olesky,usa,https://en.wikipedia.org/wiki/tradeweb,https://twitter.com/tradeweb,
1021,saudi arabian fertilizers company,7138000000.0,1394000000.0,21275000000.0,,,saudi arabia,https://en.wikipedia.org/wiki/saudi_arabian_fertilizer_company,,
1022,yum china holdings,9853000000.0,990000000.0,21274000000.0,400000.0,,china,https://en.wikipedia.org/wiki/yum_china,,
1023,aristocrat leisure,3500000000.0,606000000.0,21241000000.0,6000.0,trevor j. croker,australia,https://en.wikipedia.org/wiki/aristocrat_leisure,https://twitter.com/aristocratslots,
1024,ja solar technology,6010000000.0,297000000.0,21219000000.0,25183.0,,china,,,
1025,celltrion,1568000000.0,472000000.0,21209000000.0,2111.0,hyoung ki kim,south korea,https://en.wikipedia.org/wiki/celltrion,https://twitter.com/celltriondream,https://www.facebook.com/celltriondream/
1026,waters corporation,2785000000.0,692000000.0,21181000000.0,7800.0,udit batra,usa,https://en.wikipedia.org/wiki/waters_corporation,https://twitter.com/waterscorp,https://www.facebook.com/waters
1027,zoominfo technologies inc.,747000000.0,116000000.0,21169000000.0,2742.0,henry schuck,usa,,,
1028,imperial brands,42923000000.0,3710000000.0,21145000000.0,30300.0,stefan bomhard,uk,https://en.wikipedia.org/wiki/imperial_brands,,
1029,pinterest,2578000000.0,316000000.0,21144000000.0,3225.0,bill ready,usa,https://en.wikipedia.org/wiki/pinterest,,
1030,ss&c technologies holdings,5051000000.0,800000000.0,21094000000.0,24900.0,william c. stone,usa,https://en.wikipedia.org/wiki/ss_perc26c_technologies,https://twitter.com/ssctechnologies,
1031,country garden holdings company,76117000000.0,3900000000.0,21011000000.0,101784.0,bin mo,china,https://en.wikipedia.org/wiki/country_garden,,
1032,j.b. hunt transport services,12168000000.0,760000000.0,21014000000.0,33045.0,john n. roberts iii,usa,https://en.wikipedia.org/wiki/j._b._hunt,https://twitter.com/jbhunt360,https://www.facebook.com/jbhunttransport/
1033,immunomedics,0.0,-89000000.0,21000000000.0,366.0,,usa,,,
1034,upm-kymmene oyj,10815000000.0,1417000000.0,20972000000.0,17512.0,jussi pesonen,finland,https://en.wikipedia.org/wiki/upm_(company),,
1035,xinjiang tianshan cement,26704000000.0,1968000000.0,20958000000.0,,,china,,,
1036,grupo financiero banorte,8113000000.0,1766000000.0,20908000000.0,21878.0,jose marcos ramirez miguel,mexico,https://en.wikipedia.org/wiki/banorte,,
1037,nexi,3084000000.0,55000000.0,20896000000.0,1996.0,paolo bertoluzzo,italy,https://en.wikipedia.org/wiki/nexi,,
1038,mgm resorts international,9680000000.0,1254000000.0,20883000000.0,42000.0,william hornbuckle,usa,https://en.wikipedia.org/wiki/mgm_resorts_international,,
1039,power construction corporation of china ltd,65329000000.0,1256000000.0,20881000000.0,132583.0,,china,,,
1040,xylem,5195000000.0,427000000.0,20815000000.0,17300.0,patrick decker,usa,https://en.wikipedia.org/wiki/xylem_inc.,https://twitter.com/xyleminc,https://www.facebook.com/xylemincorporated/
1041,maxim integrated products,2632000000.0,827000000.0,20800000000.0,7100.0,tunc doluca,usa,https://en.wikipedia.org/wiki/maxim_integrated,https://twitter.com/maximintegrated,https://www.facebook.com/maximintegrated/
1042,china tower corporation,13603000000.0,1151000000.0,20759000000.0,23300.0,tong jilu,china,https://en.wikipedia.org/wiki/china_tower,,
1043,akzo nobel,10565000000.0,914000000.0,20741000000.0,32200.0,thierry vanlancker,netherlands,https://en.wikipedia.org/wiki/akzonobel,https://twitter.com/akzonobel,https://www.facebook.com/akzonobelin
1044,bill.com holdings,641000000.0,-326000000.0,20709000000.0,1384.0,rene lacerte,usa,,,
1045,royal caribbean cruises,1532000000.0,-5260000000.0,20643000000.0,85000.0,richard d. fain,usa,https://en.wikipedia.org/wiki/royal_caribbean_cruises_ltd.,https://twitter.com/rclcorp,
1046,ucb sa,6366000000.0,1167000000.0,20612000000.0,8006.0,jean-christophe tellier,belgium,https://en.wikipedia.org/wiki/ucb_(company),,
1047,tcs group holding,0.0,571000000.0,20605000000.0,528748.0,oliver hughes,russia,,,
1048,"uipath, inc.",892000000.0,-525000000.0,20589000000.0,2863.0,daniel dines,usa,https://en.wikipedia.org/wiki/uipath,,
1049,yunnan baiyao group,5714000000.0,440000000.0,20583000000.0,8131.0,,china,https://en.wikipedia.org/wiki/yunnan_baiyao_group,,
1050,warner music group corp.,5301000000.0,304000000.0,20540000000.0,5900.0,stephen cooper,usa,,,
1051,samba financial group,2513000000.0,1120000000.0,20510000000.0,3991.0,rania nashar,saudi arabia,https://en.wikipedia.org/wiki/samba_financial_group,,
1052,western digital corporation,18793000000.0,1500000000.0,20514000000.0,65600.0,david goeckeler,usa,https://en.wikipedia.org/wiki/western_digital,https://twitter.com/westerndigital,https://www.facebook.com/wd/
1053,monolithic power systems,1207000000.0,242000000.0,20497000000.0,2773.0,michael r. hsing,usa,https://en.wikipedia.org/wiki/monolithic_power_systems,https://twitter.com/monolithicpower,
1054,netapp,6318000000.0,937000000.0,20503000000.0,11000.0,george kurian,usa,https://en.wikipedia.org/wiki/netapp,https://twitter.com/netapp,https://www.facebook.com/netapp/
1055,beijing oriental yuhong waterproof technology,4647000000.0,612000000.0,20496000000.0,,,china,,,
1056,hyundai mobis,34196000000.0,1929000000.0,20464000000.0,10243.0,,south korea,https://en.wikipedia.org/wiki/hyundai_mobis,,https://www.facebook.com/mobisworld/
1057,edp - energias de portugal,16511000000.0,724000000.0,20438000000.0,12236.0,joao manuel brito martins,portugal,https://en.wikipedia.org/wiki/energias_de_portugal,,
