id,name,rank,market_cap,country,share_price,change_1_day,change_1_year,categories
0ddeb2eb8ba8439e84ec9c4318c2e3c8,Marsh & Mclennan Companies,154,$86.26 B,USA,$173.91,0.51%,3.23%,"['Insurance', 'Professional services']"
27d0dacd236e49ca97b7fe396cfa60b2,Moderna,200,$70.05 B,USA,$182.35,0.48%,-39.52%,"['Pharmaceuticals', 'mRNA therapeutics', 'Biotech']"
2dbf1de936ab4fe3ae9f89e5ac6133f7,Illinois Tool Works,199,$70.12 B,USA,$228.29,0.38%,-2.90%,"['Tool manufacturers', 'Manufacturing']"
d4f5bba633f2460abeb7bb547f8a5216,3m,198,$70.19 B,USA,$126.99,0.79%,-25.41%,"['Dow jones', 'Gloves & PPE']"
41a0f7b2bc364aa5a01633354691702f,General Dynamics,197,$70.21 B,USA,$255.74,1.38%,31.50%,['Defense contractors']
3e3d6944b9424f139d32cf6f912c9882,Air Products And Chemicals,196,$70.65 B,USA,$318.44,2.05%,10.79%,['Chemicals']
47d2fc40d6c94c6fb24bc73101ef398d,Bank Central Asia,195,$71.13 B,Indonesia,$0.58,-0.73%,11.54%,"['Banks', 'Financial services']"
3ba746b333ec4d21a89e792ec8b8e730,Brookfield Asset Management,193,$71.48 B,Canada,$45.13,-3.42%,-20.98%,"['Investment', 'Financial services']"
ca88c7fc20f0463d9e707369244e137d,Zurich Insurance Group,194,$71.25 B,Switzerland,$480.52,-0.82%,15.17%,['Insurance']
bdb02402fee94ecba70f245ef25b7219,Becton Dickinson,192,$71.51 B,USA,$252.38,0.62%,4.32%,['Medical devices']
f34155da8b094b649f4e64560507ac6b,Glaxosmithkline,191,$71.89 B,UK,$35.35,0.91%,-14.76%,"['Biotech', 'Pharmaceuticals']"
d08b0ede810848f8abb56b5106db99c7,Kering,190,$72.18 B,France,$589.41,-1.30%,-24.92%,"['CAC 40', 'Luxury goods']"
62b40abadb4c4a8fbd736257ea103f7d,Mercedes-benz,189,$72.20 B,Germany,$67.49,-0.11%,-16.75%,"['Automakers', 'Manufacturing', 'DAX', 'Autonomous driving']"
501587a07d6e4cf7b68b51642620d26e,Sinopec,188,$73.00 B,China,$0.64,-0.22%,-3.03%,"['Oil&Gas', 'Energy']"
9821e30cdd9b408e98a98a5e68d8e4f9,Zoetis,185,$73.36 B,USA,$157.42,0.50%,-29.47%,"['Pharmaceuticals', 'Biotech']"
ec9fb60e23234da9bf346735ff827ff0,Southern Company,186,$73.31 B,USA,$67.34,-0.56%,8.60%,"['Energy', 'Oil&Gas', 'Electricity', 'Utility companies']"
a16ea418d57842bb8873e39d516e7932,Gazprom,187,$73.26 B,Russia,$3.10,0.04%,-34.32%,"['Oil&Gas', 'Energy']"
a0c15e95d21d48d3b6229a10faa05530,Petrobras,184,$74.35 B,Brazil,$11.40,1.06%,8.88%,"['Oil&Gas', 'Energy']"
dbf78323d9aa476dba551ddf2397ca3f,Compagnie Financière Richemont,183,$74.37 B,Switzerland,$131.07,-0.20%,-11.28%,['Luxury goods']
9c4b758c81074f3089be859afc15a7dd,Schlumberger,182,$74.85 B,USA,$52.79,1.99%,80.05%,"['Oil&Gas', 'Energy']"
cf067703a4e745c9b50996b6228b4020,Hindustan Unilever,181,$75.47 B,India,$32.12,-1.79%,1.10%,"['Consumer goods', 'Food']"
28fa097b653a4ba4b818de0bc8bc9c8a,Iberdrola,201,$69.84 B,Spain,$11.43,-0.60%,4.86%,"['Electricity', 'Energy']"
2809e08ad7e049aeaf7e4fcd5ce21e0a,Waste Management,202,$69.70 B,USA,$169.81,1.19%,3.71%,['Waste & Recycling']
a451a09bf1a940538daa4112c79c49ef,Freeport-mcmoran,261,$57.48 B,USA,$40.22,1.64%,8.41%,['Mining']
4f1797b41fc54247886538905ed5bc92,Uber,262,$57.33 B,USA,$28.75,1.45%,-24.58%,"['Ridesharing', 'Internet', 'Tech', 'Transportation']"
37bc189fdd5c44649d5c2bbac61d1e28,China Tourism Group Duty Free,260,$58.31 B,China,$28.41,-2.25%,-10.38%,['Retail']
4dc8ca13cdc14649bcac8eaf075c2159,Investor Ab,258,$58.36 B,Sweden,$19.15,0.08%,-19.44%,"['Investment', 'Conglomerate']"
c16156aa679a49e9b6c772565ac641ec,Vinci,259,$58.33 B,France,$103.46,-0.01%,5.37%,"['CAC 40', 'Construction']"
01f5c28c7e9d4b2c8a5319b4a8ae24fa,Kkr & Co.,257,$58.64 B,USA,$52.25,-0.57%,-30.78%,['Investment']
bac24e4dc1f742e889a24cc6c724a48e,Ubs,256,$58.79 B,Switzerland,$18.46,-0.16%,4.12%,"['Banks', 'Financial services']"
0109ec96497c41e381977821cb96bfb4,London Stock Exchange,254,$59.00 B,UK,$106.36,4.66%,18.64%,"['Financial services', 'Stock exchanges', 'Stock/Crypto exchanges']"
0b15dafed17d4aca9e5d6858a3499de7,Norfolk Southern,255,$58.82 B,USA,$254.07,-0.89%,-8.88%,"['Railways', 'Infrastructure']"
70bfb8293be8480ba5cec4130cabf7c8,Bmw,253,$59.09 B,Germany,$89.79,0.14%,-10.30%,"['Automakers', 'DAX', 'Manufacturing']"
5d1eb483692244a6a4d7db5745b16176,Activision Blizzard,252,$59.29 B,USA,$75.76,0.76%,32.24%,"['Video games', 'Esports', 'Entertainment', 'Tech']"
a0ff0fe5b8544cfc9632cfc35538215a,Abb,249,$59.69 B,Switzerland,$31.63,0.22%,-10.40%,['Engineering']
716c5e21de63477089c4dbcfe1740c1b,Housing Development Finance Corporation,250,$59.64 B,India,$32.74,-1.32%,-12.53%,"['Financial services', 'Banks']"
2aa69de3c5ce43cdb4f32d33d0266629,Micron Technology,251,$59.44 B,USA,$54.68,-1.46%,-34.03%,"['Tech', 'Tech Hardware', 'Semiconductors']"
17531cea5f434f44835ba154ff323214,Truist Financial,248,$59.78 B,USA,$45.06,-2.51%,-25.37%,"['Banks', 'Financial services']"
b9d7ec5bceea4676b032e0c36ba29f44,The Saudi National Bank,247,$60.01 B,Saudi Arabia,$13.52,-1.17%,-18.94%,"['Banks', 'Financial services']"
53aa1301800d4f9d8a009ac00ec87c8f,Atlas Copco,245,$60.53 B,Sweden,$11.53,0.66%,-11.72%,['Manufacturing']
09e10c497fa743da8a129101ad160a89,Metlife,246,$60.34 B,USA,$76.91,0.34%,29.63%,['Insurance']
721017e003ab42fe8d63d796ab52bd73,Intercontinental Exchange,243,$61.02 B,USA,$109.25,-0.26%,-16.74%,"['Stock exchanges', 'Financial services', 'Stock/Crypto exchanges']"
9f1274fa6cae4cd5a248c95bc376d6ba,Crown Castle,244,$60.70 B,USA,$140.17,-1.09%,-24.49%,"['Real estate', 'Investment', 'REITs', 'Telecommunication', 'Infrastructure']"
fd9870c6ba8d4b7da5b656db4ba3785e,Charter Communications,242,$61.13 B,USA,$392.69,0.91%,-41.42%,['Telecommunication']
87b56dc36deb4f0fbe817aeb5457a123,Siemens Healthineers,241,$61.19 B,Germany,$54.32,1.78%,-25.04%,"['Healthcare', 'DAX']"
2ad1828452184b068eb77df6521839ad,Blackstone Group,239,$61.48 B,USA,$85.16,0.14%,-39.71%,['Investment']
815234b968af46639f0b3a66bc7acf5a,Scotiabank,240,$61.41 B,Canada,$51.21,-1.95%,-22.53%,"['Banks', 'Financial services']"
54a8442ed70f4bdf9da007a2323eca84,Fast Retailing,237,$61.92 B,Japan,$605.94,-1.72%,1.88%,"['Clothing', 'Retail']"
0001b7a9c3d948cc9878368a0e0b2d81,Bharti Airtel,238,$61.78 B,India,$10.42,0.01%,6.65%,['Telecommunication']
422b48b1879e44bf9b9280cd48e6a2ab,America Movil,235,$62.28 B,Mexico,$18.90,-3.28%,3.39%,['Telecommunication']
b1a8e4afbfed485b8bfc4788bc95e32e,Occidental Petroleum,236,$61.99 B,USA,$68.21,-0.86%,130.05%,"['Oil&Gas', 'Energy']"
99ee022722cf4501b546352b9389483e,Verbund Ag,233,$62.70 B,,$90.04,-1.44%,-12.30%,"['Electricity', 'Utility companies', 'Energy']"
aaaa588fdadd477c9a28a80617e6bf72,Daiichi Sankyō,232,$62.88 B,Japan,$32.81,-4.18%,30.46%,"['Pharmaceuticals', 'Biotech']"
3983b299f07e4dabb5b2852b540b1fe6,Lam Research,234,$62.41 B,USA,$457.67,-1.18%,-30.82%,"['Semiconductors', 'Tech', 'Tech Hardware']"
ea9a498fd48d4e0f8e224d876bacf6ff,Aon,231,$63.45 B,UK,$306.78,1.22%,3.19%,"['Professional services', 'Insurance']"
4f70376bc33c49e0a9f0bfa1324722d6,Nongfu Spring,228,$63.67 B,China,$5.66,-2.11%,-5.35%,['Beverages']
9099c6356a124e708ee2f94bb61b1acb,Cnooc,229,$63.67 B,China,$1.28,-1.29%,28.00%,"['Oil&Gas', 'Energy']"
b8458bbd698a409ea29d396743c2067b,Cme Group,230,$63.53 B,USA,$176.63,-0.71%,-22.03%,"['Stock exchanges', 'Financial services', 'Stock/Crypto exchanges']"
09b0736da20547a09aa6defb8f0a077e,Equinix,226,$63.98 B,USA,$691.47,-0.96%,-13.42%,"['Internet', 'Tech', 'REITs', 'Real estate', 'Investment']"
cdcbea0ace5b4bc3a96bd1b555f3eaff,Airbnb,227,$63.95 B,USA,$101.00,-0.27%,-40.45%,"['Travel', 'Internet', 'Online Travel', 'Tech']"
d4b02bb710f04effa9b369f7d5c6681c,Eaton,225,$64.94 B,Ireland,$163.31,-0.03%,-1.99%,['Conglomerate']
bd343c7d5bdd42d9b976985f540e155a,Kddi,224,$65.19 B,Japan,$29.82,-1.91%,2.86%,['Telecommunication']
9b5aeeb720f74bc791a27d6cd5679981,Dbs Group,222,$65.61 B,Singapore,$25.49,-1.37%,10.30%,"['Banks', 'Financial services']"
c907db95cccf403090259d1c0777652e,Colgate-palmolive,223,$65.28 B,USA,$78.17,0.54%,3.56%,['Consumer goods']
104bbf94b29a43b7967fb3662f742d91,Pnc Financial Services,220,$66.23 B,USA,$164.23,-0.35%,-18.64%,"['Banks', 'Financial services']"
50b0a90c19ab4254b2caed8ce0d9fe70,Walmex,221,$66.07 B,Mexico,$3.78,-1.97%,14.89%,"['Retail', 'Supermarket Chains']"
286afc63ffd4408fba0fec65de44863e,State Bank Of India,219,$66.60 B,India,$7.46,-0.09%,17.30%,"['Banks', 'Financial services']"
3aaa99334982423b978e66e9d9904860,Boston Scientific,218,$66.74 B,USA,$46.60,1.04%,17.68%,['Medical devices']
36f9ae13483145e8aa7fcf412e948afd,Sherwin-williams,216,$66.79 B,USA,$257.75,2.44%,-24.12%,['Paint & Coating']
d8d96b2384f54d669f3496ea157fd27e,Canadian Natural Resources,217,$66.79 B,Canada,$59.96,0.32%,48.53%,"['Oil&Gas', 'Energy']"
76560cdd2c8d49c18569d7804e9c5508,Fiserv,215,$66.97 B,USA,$105.46,0.41%,5.61%,"['Financial services', 'Tech']"
0168aafb347b491ebf823883453ee85b,Sabic,214,$67.07 B,Saudi Arabia,$22.36,1.20%,-22.71%,['Chemicals']
0618bfcf7f81463c9540e22ac233415d,National Australia Bank,213,$67.23 B,Australia,$21.33,-0.95%,7.78%,"['Banks', 'Financial services']"
b0180b4b9d784e7bb52b156c1ebe0f5b,Csx Corporation,211,$67.38 B,USA,$32.05,-1.93%,-9.90%,"['Railways', 'Transportation', 'Infrastructure']"
887b30f214f045afa903dec740c67304,Softbank,212,$67.28 B,Japan,$45.10,0.13%,-9.07%,"['Investment', 'Financial services', 'Telecommunication', 'Conglomerate']"
336bb708c111464e85db583bc23a634b,Axa,210,$67.39 B,France,$28.84,0.05%,1.48%,"['Insurance', 'CAC 40']"
6840b4bb20fc474bb7b9c963a117692c,Hca Healthcare,209,$67.57 B,USA,$239.03,0.23%,3.00%,['Healthcare']
cd1663ae081f4f648a252b34d8382b18,Mitsubishi Ufj Financial,208,$67.69 B,Japan,$5.50,0.36%,-0.18%,"['Banks', 'Financial services']"
a4bd2fa10d5142419b119ec619a0cf38,Bank Of Montreal,207,$67.77 B,Canada,$99.84,0.83%,-5.08%,"['Banks', 'Financial services']"
5a7ab15c98ca49bf8ba9db98c40d5a22,Bnp Paribas,205,$68.52 B,France,$55.55,0.23%,-13.07%,"['Banks', 'Financial services', 'CAC 40']"
4ad21742c0394c3c8a4bd34bf64a8377,U.s. Bancorp,206,$67.81 B,USA,$45.64,0.64%,-19.36%,"['Banks', 'Financial services']"
e12fc52dcc8c4d0fbec2f4ed3783afab,Humana,204,$69.22 B,USA,$546.78,-0.29%,29.74%,['Insurance']
e8a69d26a09c489583fa8c52b53e37d3,China Yangtze Power,203,$69.23 B,China,$3.04,0.75%,-0.98%,"['Electricity', 'Utility companies']"
0b436a28cb3046e2932b253006d67994,Sempra Energy,297,$52.15 B,USA,$165.93,-0.77%,35.57%,"['Energy', 'Oil&Gas', 'Electricity', 'Infrastructure']"
ba4f03ca1a464174acc580daa3cc6557,Rosneft,296,$52.21 B,Russia,$5.50,-3.77%,-29.67%,"['Oil&Gas', 'Energy']"
25312df6ccc0411e8b3e36f3ed1563c7,Palo Alto Networks,295,$52.21 B,USA,$172.69,-3.20%,-67.74%,"['Tech', 'Software', 'IT security', 'Networking hardware']"
854daa9f281142d28d0a1942a36a3054,Marriott International,294,$52.42 B,USA,$165.63,0.27%,9.60%,"['Hotels', 'Travel']"
4ac1066cc0754c3685689b632b00d6bd,Pernod Ricard,293,$52.53 B,France,$200.82,0.37%,-12.74%,"['Alcoholic beverages', 'CAC 40', 'Beverages']"
2fac2f86234146b38e1e2002ba52231b,Eni,291,$52.82 B,Italy,$29.06,-1.86%,6.88%,"['Energy', 'Oil&Gas']"
b0cde875bac14b37b94cefa3eeb4af3b,Safran,292,$52.61 B,France,$123.38,0.53%,6.71%,"['CAC 40', 'Aerospace', 'Defense contractors']"
6cd594b2e2264cf199b8525424677857,Synopsys,289,$53.23 B,USA,$348.17,-2.70%,-0.43%,"['Software', 'Semiconductors', 'Tech', 'Electronics', 'Tech Hardware']"
fb7422818c654b5a9f14b3977494da37,Reckitt Benckiser,290,$53.13 B,UK,$74.24,0.00%,-9.24%,['Consumer goods']
40e18f09d4c54ec29aa41ee9141f4f76,United Heavy Machinery,288,$53.58 B,Russia,$63.30,-1.34%,-25.16%,"['Machinery manufacturing', 'Manufacturing']"
a2d6c3ae5bc948078609d677328f758c,O'reilly Automotive,287,$53.71 B,USA,$858.41,0.14%,30.59%,
c62a1855f4634aafb7d419037160c766,Enterprise Products,286,$54.06 B,USA,$24.85,0.16%,16.61%,"['Oil&Gas', 'Energy']"
ee44c26f00544f3da37fc63a2d34496c,Anglo American,285,$54.20 B,UK,$40.53,-0.17%,9.01%,['Mining']
6a7c61f8a6a84d19a705f8664b8b0624,Monster Beverage,283,$54.28 B,USA,$104.04,0.77%,25.41%,['Beverages']
00bcace7417c4e2b9cdc4a959184396c,Tokyo Electron,284,$54.21 B,Japan,$348.10,-0.34%,-34.05%,"['Electronics', 'Semiconductors', 'Tech', 'Tech Hardware']"
2d6beb59ab0f430b8134d2111baa5e26,Shopify,282,$54.77 B,Canada,$43.06,-0.78%,-97.02%,"['E-Commerce', 'Internet', 'Tech']"
ef00a97ab97945a585ea5b35096dd275,Mckesson,281,$54.85 B,USA,$386.85,1.88%,75.51%,['Healthcare']
65cbf27f0f9e4905a0abacb3d0c1fc27,Keurig Dr Pepper,280,$54.86 B,USA,$38.74,0.08%,13.41%,['Beverages']
1602e678927f46bc8a55e86a48c9c27b,Adani Enterprises,279,$54.93 B,India,$48.18,0.19%,108.66%,['Conglomerate']
69f1bbb605d64e0aa4466bece84f698e,Dollar General,278,$55.03 B,USA,$243.96,3.22%,13.04%,['Retail']
c3b4b8eed7a444009cee6dbc5c0077f9,Kla,277,$55.20 B,USA,$389.56,-0.30%,-3.22%,"['Semiconductors', 'Tech', 'Tech Hardware']"
3d4c74df5bcc4b778a6272b1712c1c0d,Moody's,276,$55.27 B,USA,$301.73,-1.42%,-22.46%,['Financial services']
78da1d913e3b417693e15b80cb5df260,Marathon Petroleum,275,$55.40 B,USA,$118.23,-1.66%,86.69%,
329d12024c674f25bf20cfe9b9d31e9e,Relx,274,$55.60 B,UK,$28.70,0.21%,-8.39%,
961d45afc93340dba28b070a46c59aa8,Heineken,272,$55.77 B,Netherlands,$96.36,0.35%,-3.52%,"['Alcoholic beverages', 'Beverages']"
df437455f93b430794dc2041434ffecd,Ford,273,$55.72 B,USA,$13.86,-1.56%,-30.25%,"['Automakers', 'Manufacturing']"
ade2e52022b84aa1b753f7a112eb54b6,Enel,271,$56.35 B,Italy,$5.55,0.32%,-25.60%,"['Electricity', 'Utility companies', 'Energy']"
a7e8c3cce96f4586959f70b815db6d8b,Westpac Banking,270,$56.45 B,Australia,$16.15,-0.67%,11.07%,"['Banks', 'Financial services']"
f9a09a65cc834ea993fcecf9ade6d9ce,General Motors,268,$56.68 B,USA,$39.90,-1.31%,-34.61%,"['Automakers', 'Manufacturing']"
4e256a96e850411696268106c5cb9775,Mindray,269,$56.65 B,China,$46.73,-2.28%,-13.86%,"['Medical devices', 'Manufacturing']"
072638fe181241c3a29599fd6d088d42,Pioneer Natural Resources,267,$56.88 B,USA,$239.41,0.14%,35.25%,"['Oil&Gas', 'Energy']"
56af6d5979e9494d9ebebb8d2a4e583c,Thomson Reuters,266,$56.89 B,Canada,$117.84,0.50%,-2.35%,['Media/Press']
d22eb837385748ccb48297a21f27962b,Postal Savings Bank Of China,264,$57.10 B,China,$0.62,-0.68%,-25.30%,"['Banks', 'Financial services']"
fb53fe353ef54eb9810d2ddf2645db82,Bayer,265,$56.98 B,Germany,$58.00,-1.06%,13.06%,"['Pharmaceuticals', 'Chemicals', 'DAX', 'Biotech']"
d486273aa04842798d1f41011b5907dd,Emerson,263,$57.28 B,USA,$96.87,1.29%,7.18%,"['Manufacturing', 'Engineering']"
af565ee8f81a42bca929c70c552606e4,Dassault Systèmes,300,$51.91 B,France,$38.67,0.14%,-34.65%,"['Software', 'CAC 40', 'Tech']"
ffc5c4678772480caed0c2b5ff243d1d,Public Storage,299,$52.09 B,USA,$295.80,0.11%,-11.70%,"['Real estate', 'Investment', 'REITs']"
f8a54d23289c4f74a482a28a65a8f367,Shin-etsu Chemical,298,$52.11 B,Japan,$130.45,-1.88%,-22.31%,['Chemicals']
e84dbbac840a40828b8c96882bbc9f50,Longi Green Energy Technology,301,$51.82 B,China,$6.84,2.06%,-47.63%,"['Electricity', 'Energy', 'Renewable energy']"
713de8f8b26d494280d39a23d4335f1b,Novatek,358,$46.65 B,Russia,$15.54,-0.50%,-32.81%,"['Oil&Gas', 'Energy']"
c28046eafb794cbda7edf1024d4ff69f,American International Group,359,$46.62 B,USA,$62.75,-0.55%,16.29%,['Insurance']
265f8dbe8a214efcbe51d7b42a38e702,Johnson Controls,357,$46.77 B,Ireland,$68.12,1.82%,-11.14%,
84f6a37959a64949a0bcf649956e4386,Sumitomo Mitsui Financial Group,356,$46.82 B,Japan,$6.83,0.29%,1.64%,"['Banks', 'Financial services']"
1902879d8feb4c5a97ff4e163e724871,Sberbank,354,$46.99 B,Russia,$2.09,0.16%,-52.39%,"['Banks', 'Financial services']"
89514c4e5e9d462e9f075885b007c3ce,Cintas,355,$46.96 B,USA,$462.53,0.02%,7.03%,
cc6164de50bb4fefac3d7a4a2957af1e,Kotak Mahindra Bank,352,$47.09 B,India,$23.72,-0.18%,-9.40%,"['Banks', 'Financial services']"
4f382717354f421391540e7480f67fc7,Roper Technologies,353,$47.07 B,USA,$443.87,-0.19%,-5.01%,"['Scientific & Technical Instruments', 'Tech']"
37ca458f63f54517acc5e70b894703e6,Cadence Design Systems,349,$47.30 B,USA,$172.43,-2.46%,-6.62%,"['Software', 'Tech', 'Electronics', 'Tech Hardware']"
e99aa47fa1c3419099852cfa1655e667,Fedex,350,$47.20 B,USA,$181.41,0.53%,-22.90%,"['Courier', 'Transportation']"
3a07d2ad182649b6be540f06afa4d3ff,Basf,351,$47.13 B,Germany,$51.32,1.82%,-23.27%,"['Chemicals', 'DAX']"
84fcc2a9fc51460f9419821aa92c3906,Oriental Land,348,$47.32 B,Japan,$144.48,-1.52%,-6.21%,"['Entertainment', 'Hotels', 'Travel']"
45ec7ed819db438f9fb46c3bae2307e1,Bank Rakyat Indonesia,345,$47.44 B,Indonesia,$0.29,-1.41%,7.41%,"['Banks', 'Financial services']"
12e1d0117a814b9ba670b6b3b4e2c91e,Macquarie,346,$47.35 B,Australia,$122.50,-1.02%,-13.62%,"['Banks', 'Financial services', 'Investment']"
3d44c97a1d7a445db1f742b7940a2d0f,Edwards Lifesciences,347,$47.32 B,USA,$76.55,-1.30%,-30.30%,['Medical devices']
04a00f6537214d0eb16d8e8be4546f4a,Mercadolibre,344,$47.53 B,,$945.07,0.43%,-16.31%,"['E-Commerce', 'Internet', 'Tech']"
4183d5b0ec4c4b6a8485de07f6a945ad,Southern Copper,341,$47.90 B,USA,$61.97,0.83%,5.59%,['Mining']
35ab2933821248c3aa517478c07ebb7d,Midea,342,$47.88 B,China,$6.84,-0.56%,-35.71%,"['Home & Kitchen Appliances', 'Manufacturing']"
26fd0cdc29a04355a7191e3d46b5dbd7,Samsung Biologics,343,$47.71 B,South Korea,$670.33,-1.58%,-11.54%,"['Biotech', 'Manufacturing']"
d198e99af8764e04a931175b51e96c42,Snowflake,340,$47.91 B,USA,$149.74,-2.79%,-58.44%,"['Tech', 'Software']"
ae95fdc243324509948e9e3ef6175eea,Corteva,337,$48.09 B,USA,$67.31,1.60%,45.72%,"['Agriculture', 'Chemicals']"
a6f9d36814e743b3bb36befe1ea2435b,Amphenol,338,$47.97 B,USA,$80.62,-0.31%,-1.03%,
77a21490375d4fdc980e54c519655337,Foxconn (hon Hai Precision Industry),339,$47.95 B,Taiwan,$3.46,2.43%,-8.95%,"['Electronics', 'Manufacturing', 'Tech Hardware', 'Tech']"
66be52ea7a1c4370bea4dcdbf6c441e6,Constellation Brands,335,$48.15 B,USA,$261.05,0.90%,15.89%,"['Alcoholic beverages', 'Beverages']"
b3802d4155b6494c844cdbda4d964000,The Hershey Company,336,$48.13 B,USA,$234.73,1.23%,32.85%,['Food']
16fdc51d86704e47b734a2976eac39d7,Adani Total Gas,333,$48.45 B,India,$43.97,-0.91%,98.96%,"['Energy', 'Oil&Gas', 'Utility companies']"
581690ca71be4b1a841d85098e0a70a2,Mitsubishi Corporation,334,$48.41 B,Japan,$33.07,-2.25%,9.14%,['Conglomerate']
2d1f6dc532884fd8a5260d19254a7d50,Centene,332,$48.57 B,USA,$85.79,-0.02%,20.12%,"['Healthcare', 'Insurance']"
1f5c42d4d2d140a2b54489b58c4bdde2,Kraft Heinz,331,$48.78 B,USA,$39.83,0.86%,19.79%,['Food']
32cddcdd9a0b42b0bcdf60023cea8e2e,American Electric Power,328,$48.87 B,USA,$95.12,-1.41%,16.98%,"['Electricity', 'Energy']"
89ba16813f22480790d89572b171680f,Daikin,329,$48.82 B,Japan,$166.83,-1.43%,-22.91%,['Manufacturing']
48c0a7f40d4a48c4ae1422a65b129aaa,Autozone,330,$48.81 B,USA,"$2,572",0.73%,37.64%,['Retail']
0c3df56a537b4dd98f3e7ce7016e5875,Valero Energy,327,$48.98 B,USA,$127.07,-3.76%,78.54%,"['Energy', 'Oil&Gas']"
d67f9196c357450093613d9645233810,Lululemon Athletica,324,$49.21 B,Canada,$385.99,1.09%,-14.35%,"['Retail', 'Sports goods', 'Clothing']"
d9b01a38def74321b8fcdce20784bff9,Ambev,325,$49.13 B,Brazil,$3.10,0.65%,10.32%,"['Beverages', 'Alcoholic beverages']"
8f203a30ddee418daf331ea31a9b0b97,Edf (electricité De France),326,$49.10 B,France,$12.64,0.00%,-10.16%,"['Electricity', 'Utility companies', 'Energy']"
b7463ef6fd374a73a1a7e2eeb8d8d031,Itaú Unibanco,322,$49.39 B,Brazil,$5.04,1.41%,24.14%,"['Banks', 'Financial services']"
e179b6d82c084a36b401ecc99e6c79a4,Stellantis,323,$49.38 B,Netherlands,$15.37,-2.23%,-15.27%,"['Automakers', 'Manufacturing', 'CAC 40']"
45f01911e4e0424594bc97c51ce6be4c,Foshan Haitian Flavouring And Food,320,$49.74 B,China,$10.74,1.69%,-39.32%,['Food']
aaf8b4e4aab74d5fac0b6b89048a0eee,Bajaj Finance,321,$49.64 B,India,$82.00,-1.07%,-14.33%,['Financial services']
ce721a7c8f494af6a5bf2b475150a602,Saudi Telecom Company,318,$49.83 B,Saudi Arabia,$9.98,-2.47%,-66.55%,['Telecommunication']
759d964f11ed4e12ac8c21a71c669340,Nintendo,319,$49.82 B,Japan,$42.65,-1.41%,-90.69%,"['Video games', 'Electronics', 'Entertainment', 'Tech Hardware', 'Tech']"
4e15f6627caa4678a88b6b1ee2d1c40b,Santander,316,$49.93 B,Spain,$2.95,0.34%,-6.94%,"['Banks', 'Financial services']"
ea28a63eff5f4f62822a04bf413129b3,Deutsche Post,317,$49.85 B,Germany,$40.93,1.85%,-30.31%,"['Courier', 'DAX']"
4ac930cb31644def9552370c06ec57df,Hitachi,314,$50.09 B,Japan,$53.25,-2.35%,-10.23%,"['Engineering', 'Conglomerate']"
62091e4fa3e64a5fb2bc69c48f539cd4,Adyen,315,$50.03 B,Netherlands,"$1,563",-1.39%,-41.10%,"['Financial services', 'Tech']"
5f8b24ee2daa4c13a1d3f53624af3140,Anz Bank,313,$50.11 B,Australia,$16.75,-1.20%,-12.21%,"['Banks', 'Financial services']"
6e230553120641f9aeb680fa84764452,Phillips 66,310,$50.41 B,USA,$106.66,-1.28%,49.43%,"['Oil&Gas', 'Energy']"
3d8a53da4af74e6cbcf44fe2b0c52d27,Dominion Energy,311,$50.38 B,USA,$60.47,0.17%,-15.83%,"['Electricity', 'Energy', 'Utility companies']"
b9f8c0b5beec4d2697933131b9bfabf4,Archer Daniels Midland (adm),312,$50.37 B,USA,$91.71,0.43%,46.97%,['Food']
3387c3bd1cb54914a9169fce46bf1dd6,Life Insurance Corporation Of India (lic),309,$50.59 B,India,$8.00,0.05%,,['Insurance']
3400cfb3b7904f969c170b851eb6fbbe,General Mills,306,$51.35 B,USA,$86.52,1.29%,37.64%,['Food']
cd1051feb02f477b979c27f26544a493,Vmware,307,$51.31 B,USA,$120.84,-0.69%,2.98%,"['Tech', 'Software']"
ef6214d99a2b4bc3bea5780349bddbc5,Hong Kong Exchanges & Clearing,308,$51.30 B,Hong Kong,$40.47,-0.63%,-26.99%,"['Stock exchanges', 'Financial services', 'Stock/Crypto exchanges']"
ed492da285154ab3b8ce81607192790f,Itc,305,$51.39 B,India,$4.14,-0.71%,37.54%,['Tobacco']
e5f790ca58f34515a8cd91668640a11b,Recruit,302,$51.80 B,Japan,$32.16,-1.86%,-48.42%,"['Staffing & Employment Services', 'Professional services']"
267de01bf9564a2d836f6447a0b4c311,Industrial Bank,303,$51.52 B,China,$2.48,-0.68%,-14.19%,"['Banks', 'Financial services']"
da9eb68e677c4582bb394c36e91f564c,China Telecom,304,$51.41 B,China,$0.40,0.32%,21.21%,['Telecommunication']
acf21ce4e9d547da8c8cea78092ffd20,Biogen,398,$43.04 B,USA,$298.90,-0.98%,30.80%,"['Pharmaceuticals', 'Biotech']"
3a4c2b73cddc4f989e4c42a8a88d161a,Intesa Sanpaolo,400,$42.93 B,Italy,$2.21,0.58%,-9.05%,"['Banks', 'Financial services']"
0c0b3115d112412da2eb1a9f2150d902,Hikvision,399,$42.93 B,China,$4.55,-0.31%,-38.93%,['Electronics']
d81aa8d6c1684322a18523b8b3d0d22e,Ecolab,397,$43.11 B,USA,$151.36,-0.38%,-32.62%,
d86ec5cda5254130a4f74ebb8e2aa809,Sysco,396,$43.24 B,USA,$85.33,-0.83%,21.59%,
d12b519059a84338abbf0752d5a540f7,Bce,394,$43.39 B,Canada,$47.27,-0.57%,-7.62%,"['Telecommunication', 'Media/Press']"
