,link,name,industry,founded,country,ceo,employees,revenue
224,https://www.forbes.com/companies/societe-generale,société générale,banking and financial services,1864,france,frédéric oudéa,"117,000",doll_35.6b
225,https://www.forbes.com/companies/schneider-electric,schneider electric,"engineering, manufacturing",1836,france,jean-pascal tricoire,"128,000",doll_34.2b
226,https://www.forbes.com/companies/3m,3m,packaged goods,1902,united states,michael f. roman,"38,000",doll_35.4b
227,https://www.forbes.com/companies/aflac,aflac,insurance,1955,united states,daniel p. amos,"12,447",doll_22.1b
228,https://www.forbes.com/companies/oil-natural-gas,oil & natural gas,oil & gas operations,1956,india,alka mittal,"51,280",doll_66.3b
229,https://www.forbes.com/companies/southern-company,southern company,utilities,1945,united states,tom fanning,"27,300",doll_23.2b
230,https://www.forbes.com/companies/deutsche-bank,deutsche bank,banking,1870,germany,christian sewing,"82,969",doll_36.7b
231,https://www.forbes.com/companies/ptt,ptt ,oil & gas operations,1978,thailand,auttapol rerkpiboon,not found,doll_70.6b
232,https://www.forbes.com/companies/ck-hutchison,ck hutchison,conglomerates,2014,hong kong,tzar kuoi li,"300,000",doll_36.1b
233,https://www.forbes.com/companies/canadian-natural-resources,canadian natural resources,oil & gas operations,1973,canada,murray edwards,"9,735",doll_24b
234,https://www.forbes.com/companies/sun-life-financial,sun life financial,banking and financial services,1865,canada,kevin d. strain,"50,000",doll_29.8b
235,https://www.forbes.com/companies/northrop-grumman,northrop grumman,aerospace & defense,1939,united states,kathy warden,"90,000",doll_35.7b
236,https://www.forbes.com/companies/archer-daniels-midland,archer daniels midland,"food, drink & tobacco",1902,united states,juan ricardo luciano,"41,000",doll_85.3b
237,https://www.forbes.com/companies/marathon-petroleum,marathon petroleum,oil & gas operations,2009,united states,michael j. hennigan,"17,700",doll_119.8b
238,https://www.forbes.com/companies/china-minsheng-bank,china minsheng bank,banking,1996,china,wan chun zheng,"60,232",doll_50.1b
239,https://www.forbes.com/companies/legal-general-group,legal & general group,insurance,1836,united kingdom,nigel david wilson,"15,104",doll_62.5b
240,https://www.forbes.com/companies/netflix,netflix,media & advertising,1997,united states,reed hastings ted sarandos,"11,300",doll_30.4b
241,https://www.forbes.com/companies/progressive,progressive,insurance,1937,united states,tricia griffith,"49,000",doll_48.1b
242,https://www.forbes.com/companies/longfor-group-holdings,longfor group holdings,construction,1993,china,xu ping chen,"44,065",doll_34.8b
243,https://www.forbes.com/companies/dbs,dbs,banking,1968,singapore,piyush gupta,"33,000",doll_12.4b
244,https://www.forbes.com/companies/cosco-shipping,cosco shipping,transportation,2005,china,zhi jian yang,"26,852",doll_51.8b
245,https://www.forbes.com/companies/china-communications-construction,china communications construction,construction,2006,china,qi tao liu,"135,813",doll_108.4b
246,https://www.forbes.com/companies/natwest-group,natwest group,banking,1968,united kingdom,alison marie rose-slade,"57,800",doll_17.9b
247,https://www.forbes.com/companies/exelon,exelon,utilities,2000,united states,chris m. crane,"31,518",doll_39.3b
248,https://www.forbes.com/companies/humana,humana,drugs & biotechnology,1961,united states,bruce d. broussard,"96,900",doll_84.1b
249,https://www.forbes.com/companies/general-dynamics,general dynamics,aerospace & defense,1952,united states,phebe n. novakovic,"89,775",doll_38.5b
250,https://www.forbes.com/companies/power-corp-of-canada,power corp of canada,diversified financials,1925,canada,robert jeffrey orr,"33,700",doll_57.9b
251,https://www.forbes.com/companies/qatar-national-bank,qatar national bank,banking,1964,qatar,abdulla mubarak nasser al-khalifa,not found,doll_14.2b
252,https://www.forbes.com/companies/bayer,bayer ,drugs & biotechnology,1863,germany,werner baumann,"99,637",doll_52.1b
253,https://www.forbes.com/companies/kkr,kkr,diversified financials,1976,united states,scott nuttall joseph bae,"3,238",doll_19b
254,https://www.forbes.com/companies/country-garden-holdings,country garden holdings,construction,1992,china,tzar kuoi li,"131,387",doll_81.1b
255,https://www.forbes.com/companies/nextera-energy,nextera energy,utilities,1984,united states,james l. robo,"15,000",doll_23.7b
256,https://www.forbes.com/companies/kb-financial-group,kb financial group,banking,1963,south korea,jong-kyoo yoon,164,doll_33.9b
257,https://www.forbes.com/companies/china-railway-group,china railway group,construction,1989,china,chen wenjian,"294,013",doll_166.5b
258,https://www.forbes.com/companies/hp,hp,"semiconductors, electronics, electrical engineering, technology hardware & equipment",1939,united states,enrique lores,"51,000",doll_65b
259,https://www.forbes.com/companies/nordea-bank,nordea bank,banking,1974,finland,frank vang-jensen,"26,894",doll_13.6b
260,https://www.forbes.com/companies/seven-i-holdings,seven & i holdings,food markets,2005,japan,dong ning zhang,not found,doll_78.5b
261,https://www.forbes.com/companies/suncor-energy,suncor energy,oil & gas operations,1919,canada,mark s. little,"16,922",doll_31.2b
262,https://www.forbes.com/companies/salesforce,salesforce.com,"it, internet, software & services",1999,united states,marc benioff,"40,447",doll_26.5b
263,https://www.forbes.com/companies/air-liquide,air liquide,chemicals,1902,france,benoît potier,"66,436",doll_27.6b
264,https://www.forbes.com/companies/denso,denso,consumer durables,1949,japan,koji arima,"168,391",doll_49.5b
265,https://www.forbes.com/companies/bank-of-ny-mellon,bank of new york mellon,banking,1965,united states,thomas p. gibbons,"49,100",doll_16.1b
266,https://www.forbes.com/companies/mastercard,mastercard,business services & supplies,1966,united states,michael miebach,"24,000",doll_18.9b
267,https://www.forbes.com/companies/banco-do-brasil,banco do brasil,banking,1808,brazil,fausto de andrade ribeiro,"84,597",doll_29.5b
268,https://www.forbes.com/companies/centene,centene,drugs & biotechnology,1984,united states,sarah london,"72,500",doll_126b
269,https://www.forbes.com/companies/hdfc,hdfc,business services & supplies,1977,india,keki m. mistry,"5,490",doll_18.5b
270,https://www.forbes.com/companies/freeport-mcmoran,freeport-mcmoran,materials,1897,united states,richard adkerson,"24,700",doll_24.3b
271,https://www.forbes.com/companies/merck-kgaa-germany,"merck kgaa, darmstadt, germany and its affiliates",drugs & biotechnology,1668,germany,belén garijo lópez,"60,334",doll_23.3b
272,https://www.forbes.com/companies/caixabank,caixabank,banking,1980,spain,gonzalo gortázar rotaeche,"49,762",doll_14.6b
273,https://www.forbes.com/companies/abb,abb,conglomerates,1883,switzerland,björn klas otto rosengren,"105,000",doll_28.9b
274,https://www.forbes.com/companies/volvo-group,volvo group,consumer durables,1927,sweden,martin lundstedt,"95,850",doll_43.4b
275,https://www.forbes.com/companies/occidental-petroleum,occidental petroleum,oil & gas operations,1920,united states,vicki a. hollub,"11,678",doll_26b
276,https://www.forbes.com/companies/national-grid,national grid,utilities,1990,united kingdom,john mark pettigrew,"23,683",doll_20.8b
277,https://www.forbes.com/companies/mckesson,mckesson,drugs & biotechnology,1833,united states,brian s. tyler,"76,000",doll_257b
278,https://www.forbes.com/companies/shinhan-financial-group,shinhan financial group,diversified financials,2001,south korea,yong-byoung cho,"20,000",doll_29.3b
279,https://www.forbes.com/companies/asml-holding,asml holding,semiconductors,1984,netherlands,peter t. f. m wennink,"29,861",doll_20.7b
280,https://www.forbes.com/companies/nutrien,nutrien,chemicals,2017,canada,kenneth a. seitz,"23,500",doll_27.6b
281,https://www.forbes.com/companies/investor-ab,investor ab,diversified financials,1916,sweden,johan patrik lennart forssell,"20,054",doll_12.8b
282,https://www.forbes.com/companies/kia,kia,consumer durables,1944,south korea,ho-sung song,"35,501",doll_61b
283,https://www.forbes.com/companies/saint-gobain,saint-gobain,construction,1665,france,benoît bazin,"167,816",doll_52.2b
284,https://www.forbes.com/companies/novo-nordisk,novo nordisk,drugs & biotechnology,1989,denmark,lars fruergaard jørgensen,"47,792",doll_22.4b
285,https://www.forbes.com/companies/posco,posco,materials,1968,south korea,"in-hwa chang, jeong-woo choi","18,247",doll_66.7b
286,https://www.forbes.com/companies/diageo,diageo,"food, soft beverages, alcohol & tobacco",1997,united kingdom,ivan m. menezes,"27,987",doll_19b
287,https://www.forbes.com/companies/royal-ahold-delhaize,royal ahold delhaize n.v.,food markets,2016,netherlands,frans willem henri muller,"259,000",doll_89.4b
288,https://www.forbes.com/companies/picc,picc,insurance,1949,china,luo xi,"184,364",doll_90.1b
289,https://www.forbes.com/companies/dominion-energy,dominion energy,utilities,1983,united states,robert m. blue,"17,100",doll_14b
290,https://www.forbes.com/companies/kroger,kroger,food markets,1883,united states,w. rodney mcmullen,"420,000",doll_137.9b
291,https://www.forbes.com/companies/baoshan-iron-steel,baoshan iron & steel,materials,2000,china,angui hou,"47,710",doll_55.5b
292,https://www.forbes.com/companies/kweichow-moutai,kweichow moutai,"food, drink & tobacco",1999,china,jing ren li,"29,971",doll_14.6b
293,https://www.forbes.com/companies/xiaomi,xiaomi  ,technology hardware & equipment,2010,china,jun lei,"33,427",doll_50.9b
294,https://www.forbes.com/companies/bank-of-ningbo,bank of ningbo,banking,1997,china,meng bo luo,"24,177",doll_13.7b
295,https://www.forbes.com/companies/ecopetrol,ecopetrol,oil & gas operations,1948,colombia,jaime eduardo caballero uribe,"15,000",doll_23.4b
296,https://www.forbes.com/companies/lyondellbasell-industries,lyondellbasell industries,chemicals,2007,united kingdom,kenneth t. lane,"19,100",doll_46.2b
297,https://www.forbes.com/companies/contemporary-amperex-technology,contemporary amperex technology,capital goods,2011,china,jia zhou,"49,295",doll_20.1b
298,https://www.forbes.com/companies/unicredit,unicredit,banking,1998,italy,andrea orcel,"87,165",doll_27.8b
299,https://www.forbes.com/companies/amerisourcebergen,amerisourcebergen,drugs & biotechnology,1969,united states,steven h. collis,"42,000",doll_221.1b
300,https://www.forbes.com/companies/essilorluxottica,essilorluxottica,health care equipment & services,2018,france,francesco milleri,"182,684",doll_23.4b
301,https://www.forbes.com/companies/inditex,inditex,retail and wholesale,1985,spain,oscar garcía maceiras,"165,042",doll_32.6b
302,https://www.forbes.com/companies/starbucks,starbucks,restaurants,1971,united states,howard schultz,"383,000",doll_30.4b
303,https://www.forbes.com/companies/nucor,nucor,materials,1905,united states,leon j. topalian,"28,800",doll_40b
304,https://www.forbes.com/companies/intercontinentalexchange,intercontinentalexchange,diversified financials,2000,united states,jeffrey craig sprecher,"8,858",doll_10.1b
305,https://www.forbes.com/companies/tjx-cos,tjx cos,retailing,1976,united states,ernie l. herrman,"340,000",doll_48.6b
306,https://www.forbes.com/companies/kbc-group,kbc group,banking,1935,belgium,johan thijs,"37,194",doll_14.8b
307,https://www.forbes.com/companies/tesco,tesco,retail and wholesale,1919,united kingdom,ken murphy,"345,000",doll_84.2b
308,https://www.forbes.com/companies/boe-technology-group,boe technology group,technology hardware & equipment,1993,china,yan shun chen,"79,461",doll_33.8b
309,https://www.forbes.com/companies/blackstone,blackstone,diversified financials,1985,united states,stephen allen schwarzman,"3,795",doll_15.5b
310,https://www.forbes.com/companies/american-electric,american electric,utilities,1906,united states,nicholas k. akins,"16,688",doll_16.6b
311,https://www.forbes.com/companies/macquarie-group,macquarie group,diversified financials,1985,australia,shemara wikramanayake,"16,459",doll_11.2b
312,https://www.forbes.com/companies/marubeni,marubeni,trading companies,1858,japan,masumi kakinoki,"45,470",doll_72.3b
313,https://www.forbes.com/companies/swiss-re,swiss re ,insurance,1863,switzerland,christian mumenthaler,"14,000",doll_46b
314,https://www.forbes.com/companies/eog-resources,eog resources,oil & gas operations,1985,united states,ezra y. yacob,"2,800",doll_19.8b
315,https://www.forbes.com/companies/cnp-assurances,cnp assurances,insurance,1959,france,stéphane dedeyan,"5,591",doll_51.8b
316,https://www.forbes.com/companies/automatic-data-processing,automatic data processing,business services & supplies,1949,united states,carlos rodriguez,"56,000",doll_15.7b
317,https://www.forbes.com/companies/phillips-66,phillips 66,oil & gas operations,2012,united states,greg c. garland,"14,000",doll_111.7b
318,https://www.forbes.com/companies/tyson-foods,tyson foods,"food, drink & tobacco",1935,united states,donnie king,"137,000",doll_49.5b
319,https://www.forbes.com/companies/repsol,repsol ,oil & gas operations,1987,spain,josu jon imaz san miguel,"23,900",doll_58.8b
320,https://www.forbes.com/companies/sumitomo,sumitomo,trading companies,1952,japan,masayuki hyodo,"74,920",doll_48.2b
321,https://www.forbes.com/companies/holcim,holcim,construction,1912,switzerland,jan philipp jenisch,"69,672",doll_29.4b
322,https://www.forbes.com/companies/altria-group,altria group,"food, drink & tobacco",1919,united states,not found,"6,000",doll_21.1b
323,https://www.forbes.com/companies/applied-materials,applied materials,semiconductors,1967,united states,gary e. dickerson,"27,000",doll_24.2b
324,https://www.forbes.com/companies/daimler-truck-holding,daimler truck holding,transportation,not found,germany,martin daum,not found,doll_47b
325,https://www.forbes.com/companies/zijin-mining-group,zijin mining group,materials,1986,china,jing he chen,"43,876",doll_37.2b
