,name,annual_revenue_usd,annual_net_income_usd,market_capitalization_2022,employees_number,ceo,headquarters_country,wikipedia_page_url,twitter_page_url,facebook_page_url
1810,MOLSON COORS BREWING COMPANY,10279000000,1005000000,11009000000,17000,,USA,https://en.wikipedia.org/wiki/Molson_Coors_Brewing_Company,,
1811,SAMHALLSBYGGNADSBOLAGET I NORDEN AB (PUBL),623000000,2607000000,11009000000,,,Sweden,,,
1812,ZANGGE HOLDING COMPANY,569000000,224000000,11010000000,,,China,,,
1813,OTTO GROUP,35000000,0,,52000,,Germany,https://en.wikipedia.org/wiki/Otto_GmbH,,
"1814,""SOFI TECHNOLOGIES, INC."",984000000,-524000000,10987000000,1902,,USA,,,"
1815,RED ELECTRICA CORPORACION,2151000000,749000000,10989000000,2051,,Spain,https://en.wikipedia.org/wiki/Red_El%C3%A9ctrica_de_Espa%C3%B1a,,
1816,EVEREST RE GROUP,11866000000,1379000000,10991000000,1746,,Bermuda,https://en.wikipedia.org/wiki/Everest_Re,https://twitter.com/everestins,
1817,INDUTRADE AB (PUBL),2280000000,220000000,10980000000,7000,,Sweden,,,
1818,SUMITOMO ELECTRIC INDUSTRIES,24575000000,703000000,10975000000,283910,,Japan,https://en.wikipedia.org/wiki/Sumitomo_Electric_Industries,,
1819,MIDDLEBY CORPORATION,3250000000,488000000,10977000000,9289,,USA,https://en.wikipedia.org/wiki/Middleby_Corporation,https://twitter.com/middlebycooking,
1820,PT. CHANDRA ASRI PETROCHEMICAL TBK,2580000000,152000000,10976000000,2084,,Indonesia,,,
1821,ZIONS BANCORPORATION NATIONAL ASSOCIATION,2923000000,1088000000,10966000000,9685,,USA,https://en.wikipedia.org/wiki/Zions_Bancorporation,,
1822,CHINA GAS HOLDINGS,11244000000,977000000,10958000000,59462,,Hong Kong,https://en.wikipedia.org/wiki/China_Gas,,
1823,INFRASTRUTTURE WIRELESS ITALIANE,865000000,210000000,10961000000,,,Italy,,,
1824,VISTRA ENERGY,12077000000,-1295000000,10960000000,5060,,USA,,,
1825,BEIJING TONGRENTANG CO. LTD,2292000000,193000000,10958000000,6152,,China,,,
1826,HENRY SCHEIN,12401000000,631000000,10948000000,21600,,USA,https://en.wikipedia.org/wiki/Henry_Schein,https://twitter.com/henryschein,https://www.facebook.com/henryschein/
1827,NISOURCE,4899000000,529000000,10945000000,7342,,USA,https://en.wikipedia.org/wiki/NiSource,,
1828,ARKEMA,10490000000,1443000000,10936000000,19794,,France,https://en.wikipedia.org/wiki/Arkema,,
1829,FARFETCH,2256000000,1466000000,10907000000,5441,,UK,,,
1830,SERVICE CORPORATION INTERNATIONAL,4143000000,802000000,10907000000,20840,,USA,https://en.wikipedia.org/wiki/Service_Corporation_International,,
1831,HITHINK ROYALFLUSH INFORMATION NETWORK,551000000,300000000,10909000000,,,China,,,
1832,HUBBELL,4194000000,399000000,10884000000,18300,,USA,https://en.wikipedia.org/wiki/Hubbell_Incorporated,https://twitter.com/hubbellcorp,
1833,ONE97 COMMUNICATIONS LIMITED,621000000,-300000000,10892000000,5000,,India,https://en.wikipedia.org/wiki/Paytm,https://twitter.com/Paytm,https://www.facebook.com/Paytm/
1834,SINGAPORE AIRLINES,5469000000,-691000000,10880000000,27619,,Singapore,https://en.wikipedia.org/wiki/Singapore_Airlines,,
1835,ALIBABA HEALTH INFORMATION TECHNOLOGY,2994000000,-39000000,10861000000,1036,,Hong Kong,,,
1836,LG CORP,5583000000,2123000000,10860000000,39745,,South Korea,https://en.wikipedia.org/wiki/LG_Corporation,,
1837,SIEMENS INDIA,1784000000,143000000,10860000000,4500,,India,https://en.wikipedia.org/wiki/Siemens,,
1838,INTERNATIONAL CONSOLIDATED AIRLINES GROUP,9312000000,-3232000000,10857000000,64734,,UK Spain,https://en.wikipedia.org/wiki/International_Airlines_Group,,
1839,SHANXI MEIJIN ENERGY,3098000000,373000000,10854000000,,,China,,,
1840,MOLSON COORS CANADA,10279000000,1005000000,10837000000,17000,,Canada,https://en.wikipedia.org/wiki/Molson_Coors_Beverage_Company,https://twitter.com/molsoncoors,
1841,GETINGE AB,2840000000,312000000,10831000000,10818,,Sweden,,,
1842,SUMITOMO METAL MINING,9188000000,2051000000,10827000000,6873,,Japan,,,
1843,TAPESTRY,6684000000,856000000,10824000000,16400,,USA,https://en.wikipedia.org/wiki/Tapestry,https://twitter.com/Coach,https://www.facebook.com/Coach-758720794153912
1844,TELECOM ITALIA,15311000000,-8649000000,10821000000,52347,,Italy,https://en.wikipedia.org/wiki/Telecom_Italia,,
1845,EMBRACER GROUP AB (PUBL),1606000000,-403000000,10813000000,5500,,Sweden,,,
1846,FINECOBANK BANCA FINECO,0,419000000,10812000000,1225,,Italy,,,
1847,ADVANTECH,2010000000,283000000,10799000000,8658,,Taiwan,,,
1848,APACHE CORPORATION,7985000000,973000000,10778000000,2253,,USA,https://en.wikipedia.org/wiki/Apache_Corporation,https://twitter.com/apachecorp,
1849,HYUNDAI MERCHANT MARINE,10318000000,3992000000,10768000000,,,South Korea,https://en.wikipedia.org/wiki/HMM_(company),,
"1850,""HMM CO.,LTD"",11227000000,4344000000,10768000000,,,South Korea,,,"
1851,ZHEJIANG DAHUA TECHNOLOGY,4778000000,492000000,10755000000,17251,,China,,,
1852,ENERGY ABSOLUTE PUBLIC COMPANY,599000000,181000000,10746000000,,,Thailand,,,
1853,GAMESTOP,6010000000,-381000000,10736000000,12000,,USA,https://en.wikipedia.org/wiki/GameStop,,
1854,MISUMI GROUP,2672000000,274000000,10715000000,12000,,Japan,,,
1855,JUST EAT TAKEAWAY.COM,4953000000,-1136000000,10712000000,5423,,Netherlands,https://en.wikipedia.org/wiki/Just_Eat,https://twitter.com/justeatplc,https://www.facebook.com/justeat
1856,MITSUBISHI CHEMICAL HOLDINGS CORPORATION,25787000000,-60000000,10680000000,40776,,Japan,https://en.wikipedia.org/wiki/Mitsubishi_Chemical_Holdings,,
1857,SASOL,12018000000,538000000,10675000000,28949,,South Africa,https://en.wikipedia.org/wiki/Sasol,https://twitter.com/sasolsa,
1858,BANGKOK DUSIT MEDICAL SERVICES PUBLIC COMPANY,2211000000,236000000,10667000000,,,Thailand,https://en.wikipedia.org/wiki/Bangkok_Dusit_Medical_Services,,
1859,CREDICORP,3753000000,932000000,10665000000,36806,,Peru,https://en.wikipedia.org/wiki/Credicorp,,
1860,KABEL DEUTSCHLAND HOLDING AG,2630000000,534000000,10661000000,4081,,Germany,https://en.wikipedia.org/wiki/Vodafone_Kabel_Deutschland,,
"1861,""ZHONGTAI SECURITIES CO., LTD."",173000000,32000000,10658000000,,,China,,,"
1862,HYATT HOTELS CORPORATION,3028000000,-222000000,10659000000,44000,,USA,https://en.wikipedia.org/wiki/Hyatt,https://twitter.com/Hyatt,https://www.facebook.com/hyatt
1863,SG MICRO CORP,326000000,102000000,10647000000,572,,China,,,
1864,BHARAT SANCHAR NIGAM LIMITED (BSNL),,,,69824,,India,https://en.wikipedia.org/wiki/Bharat_Sanchar_Nigam_Limited,,
1865,RENAISSANCE OIL,,,10645000000,,,Canada,,,
1866,RH,3758000000,688000000,10623000000,5000,,USA,,,
1867,UNIVERSAL HEALTH SERVICES,12642000000,989000000,10607000000,89400,,USA,https://en.wikipedia.org/wiki/Universal_Health_Services,https://twitter.com/uhs_inc,https://www.facebook.com/universalhealthservices/
1868,SKANSKA AB (PUBL),15106000000,721000000,10603000000,31517,,Sweden,https://en.wikipedia.org/wiki/Skanska,https://twitter.com/skanskasverige,https://www.facebook.com/SkanskaSverige/
1869,DARLING INGREDIENTS,4741000000,650000000,10598000000,9900,,USA,,,
1870,AECOM,13340000000,173000000,10593000000,51000,,USA,https://en.wikipedia.org/wiki/AECOM,https://twitter.com/aecom,https://www.facebook.com/AecomTechnologyCorporation/
1871,NEX POINT PUBLIC COMPANY,219000000,23000000,10586000000,,,Thailand,,,
1872,AMBUJA CEMENTS,3791000000,364000000,10571000000,4625,,India,https://en.wikipedia.org/wiki/Ambuja_Cements,,
1873,HANA FINANCIAL GROUP,8256000000,2680000000,10565000000,128,,South Korea,https://en.wikipedia.org/wiki/Hana_Financial_Group,,
1874,GRUBHUB,1819000000,-156000000,10557000000,2841,,USA,,,
1875,AGEAS SA/NV,13033000000,845000000,10560000000,10045,,Belgium,https://en.wikipedia.org/wiki/Ageas,https://twitter.com/ageasgroup,https://www.facebook.com/AgeasGroup/
1876,LUNDIN ENERGY AB (PUBL),0,493000000,10560000000,,,Sweden,https://en.wikipedia.org/wiki/Lundin_Petroleum,,
1877,CNPC CAPITAL COMPANY,5259000000,871000000,10539000000,4361,,China,,,
1878,GOODRX,745000000,-25000000,10518000000,478,,USA,https://en.wikipedia.org/wiki/GoodRx,,
1879,SUNCORP GROUP,7740000000,471000000,10516000000,13500,,Australia,https://en.wikipedia.org/wiki/Suncorp_Group,https://twitter.com/SuncorpGroup,https://www.facebook.com/suncorpAUNZ
1880,UNION ELECTRIC COMPANY,3353000000,518000000,10524000000,9000,,USA,https://en.wikipedia.org/wiki/Union_Electric_Company,,
1881,ZAYO GROUP HOLDINGS,,,,,,USA,https://en.wikipedia.org/wiki/Zayo_Group,https://twitter.com/zayogroup,
1882,TAIWAN CEMENT,3670000000,695000000,10503000000,10651,,Taiwan,https://en.wikipedia.org/wiki/Taiwan_Cement,,
1883,MAGNITOGORSK IRON & STEEL WORKS (MMK),11869000000,3118000000,10489000000,17887,,Russia,,,
1884,SYNNEX CORPORATION,31614000000,395000000,10489000000,27000,,USA,https://en.wikipedia.org/wiki/Synnex,,
1885,BDO UNIBANK,3117000000,759000000,10483000000,38510,,Philippines,https://en.wikipedia.org/wiki/Banco_de_Oro,,
1886,DR. REDDY'S LABORATORIES,2684000000,295000000,10467000000,21650,,India,https://en.wikipedia.org/wiki/Dr._Reddy%27s_Laboratories,,
1887,LOMON BILLIONS GROUP CO. LTD,3000000000,680000000,10453000000,,,China,,,
1888,FEDERAL REALTY INVESTMENT TRUST,951000000,261000000,10453000000,315,,USA,https://en.wikipedia.org/wiki/Federal_Realty_Investment_Trust,https://twitter.com/federalrealty,
1889,BLOOMAGE BIOTECHNOLOGY CORPORATION,776000000,123000000,10440000000,,,China,,,
1890,CHR. HANSEN HOLDING A/S,1187000000,931000000,10437000000,3700,,Denmark,https://en.wikipedia.org/wiki/Chr._Hansen,,
1891,FIVE BELOW,2848000000,278000000,10432000000,20200,,USA,https://en.wikipedia.org/wiki/Five_Below,https://twitter.com/fivebelow,
1892,BIG HIT ENTERTAINMENT,939000000,102000000,10433000000,,,South Korea,,,
1893,RELIANCE STEEL & ALUMINUM,14093000000,1413000000,10434000000,13700,,USA,https://en.wikipedia.org/wiki/Reliance_Steel_%26_Aluminum_Co.,,https://www.facebook.com/reliancesteelaluminumco/
1894,NINGBO ZHOUSHAN PORT COMPANY,3630000000,680000000,10428000000,,,China,,,
1895,PT ELANG MAHKOTA TEKNOLOGI TBK,867000000,382000000,10433000000,5139,,Indonesia,,,
1896,KIRKLAND LAKE GOLD,2460000000,787000000,10413000000,2878,,Canada,https://en.wikipedia.org/wiki/Kirkland_Lake_Gold,,https://www.facebook.com/klgoldontario/
1897,SHANGHAI ELECTRIC GROUP COMPANY,19120000000,-1453000000,10395000000,33720,,China,https://en.wikipedia.org/wiki/Shanghai_Electric,,
1898,AB SAGAX (PUBL),326000000,1030000000,10390000000,77,,Sweden,,,
1899,CHINA RESOURCES MIXC LIFESTYLE SERVICES LIMITED,1393000000,271000000,10388000000,,,China,,,
1900,UNIBAIL-RODAMCO-WESTFIELD,2776000000,-1071000000,10389000000,3495,,France,https://en.wikipedia.org/wiki/Unibail-Rodamco-Westfield,https://twitter.com/urw_group,
1901,MIZRAHI TEFAHOT BANK,3134000000,975000000,10388000000,6684,,Israel,,,
1902,MONDAY.COM LTD.,308000000,-129000000,10378000000,620,,Israel,https://en.wikipedia.org/wiki/Monday.com,,
1903,EURONEXT,1430000000,455000000,10375000000,1400,,Netherlands,https://en.wikipedia.org/wiki/Euronext,,
1904,SITC INTERNATIONAL HOLDINGS COMPANY,3012000000,1162000000,10384000000,1491,,Hong Kong,,,
1905,DAIFUKU,3738000000,262000000,10360000000,10863,,Japan,https://en.wikipedia.org/wiki/Daifuku_(company),,
1906,NATIONAL ATOMIC COMPANY KAZATOMPROM,1518000000,309000000,10362000000,,,Kazakhstan,,,
1907,GLOBANT,1297000000,96000000,10351000000,25574,,Argentina,,,
1908,HKT TRUST AND HKT,4329000000,613000000,10353000000,,,Hong Kong,https://en.wikipedia.org/wiki/Hong_Kong_Telecom,,
1909,INTERGLOBE AVIATION,3211000000,-771000000,10345000000,27812,,India,https://en.wikipedia.org/wiki/IndiGo,,
1910,EICHER MOTORS,1268000000,210000000,10334000000,4899,,India,https://en.wikipedia.org/wiki/Eicher_Motors,https://twitter.com/etbindia,https://www.facebook.com/ETBIndia/
1911,ESR CAYMAN,404000000,349000000,10318000000,141,,Hong Kong,,,
1912,HUA NAN FINANCIAL HOLDINGS,1701000000,573000000,10317000000,10717,,Taiwan,,,
1913,YANBU NATIONAL PETROCHEMICAL COMPANY,1975000000,408000000,10305000000,,,Saudi Arabia,https://en.wikipedia.org/wiki/Yanbu_National_Petrochemical_Company,,
1914,BERGER PAINTS INDIA,1083000000,104000000,10287000000,3600,ABHIJIT ROY,India,https://en.wikipedia.org/wiki/Berger_Paints,https://twitter.com/bergerpaintsind,https://www.facebook.com/BergerPaintsIndia/
1915,FOUNDER SECURITIES,1614000000,286000000,10294000000,8184,,China,,,
1916,COUPA SOFTWARE,725000000,-379000000,10277000000,3076,,USA,https://en.wikipedia.org/wiki/Coupa,https://twitter.com/coupa,https://www.facebook.com/coupasoftware/
1917,AGC,13436000000,980000000,10265000000,6998,,Japan,,,
1918,NCSOFT CORPORATION,1879000000,323000000,10263000000,3750,,South Korea,https://en.wikipedia.org/wiki/NCSoft,,
1919,REALTEK SEMICONDUCTOR,3618000000,578000000,10260000000,5400,,Taiwan,,,
1920,LAMB WESTON HOLDINGS,4098000000,200000000,10260000000,7800,,USA,https://en.wikipedia.org/wiki/Lamb_Weston,https://twitter.com/lambweston,https://www.facebook.com/lambweston/
1921,BARRATT DEVELOPMENTS,5667000000,776000000,10253000000,6655,,UK,https://en.wikipedia.org/wiki/Barratt_Developments,https://twitter.com/barrattplc,
1922,KINGDEE INTERNATIONAL SOFTWARE GROUP COMPANY,655000000,-47000000,10236000000,10663,,China,,,
1923,ACCIONA,8931000000,366000000,10238000000,38967,,Spain,,,
1924,GITLAB,252000000,-155000000,10236000000,1562,,USA,https://en.wikipedia.org/wiki/GitLab,,
1925,PRESIDENT CHAIN STORE CORPORATION,9009000000,304000000,10218000000,39189,,Taiwan,,,
1926,IVANHOE MINES,0,55000000,10219000000,750,,Canada,https://en.wikipedia.org/wiki/Ivanhoe_Mines,,
1927,ON HOLDING AG,768000000,-180000000,10215000000,883,,Switzerland,,,
1928,GECINA SA,676000000,936000000,10197000000,504,,France,https://en.wikipedia.org/wiki/Gecina,https://twitter.com/gecina,
1929,TORO COMPANY,3959000000,409000000,10187000000,9520,,USA,https://en.wikipedia.org/wiki/Toro_(company),https://twitter.com/thetorocompany,
1930,SK TELECOM,13632000000,1959000000,10175000000,41097,,South Korea,https://en.wikipedia.org/wiki/SK_Telecom,https://twitter.com/sktelecom,https://www.facebook.com/sktworld/
1931,MEDIOBANCA BANCA DI CREDITO FINANZIARIO,2584000000,807000000,10176000000,,,Italy,https://en.wikipedia.org/wiki/Mediobanca,,
1932,ERIE INDEMNITY COMPANY,2669000000,297000000,10175000000,5876,,USA,https://en.wikipedia.org/wiki/Erie_Insurance_Group,,
1933,GLOBE LIFE,5112000000,744000000,10171000000,3222,,USA,https://en.wikipedia.org/wiki/Globe_Life_and_Accident_Insurance_Company,,https://www.facebook.com/GlobeLifeInsurance
1934,MAGELLAN MIDSTREAM PARTNERS,2733000000,982000000,10149000000,1715,,USA,https://en.wikipedia.org/wiki/Magellan_Midstream_Partners,https://twitter.com/magellan_lp,https://www.facebook.com/magellanmidstream/
1935,OLA CABS,331000000,,,4500,,India,https://en.wikipedia.org/wiki/Ola_Cabs,,
1936,ASUSTEK COMPUTER,18353000000,1528000000,10150000000,6000,,Taiwan,https://en.wikipedia.org/wiki/Asus,,
1937,D'IETEREN SA,3703000000,282000000,10153000000,,,Belgium,,,
1938,LTIMINDTREE,1317000000,207000000,10153000000,21991,,India,https://en.wikipedia.org/wiki/Mindtree,,
1939,NINESTAR CORPORATION,3317000000,169000000,10146000000,,,China,,,
1940,INSTACART,,,,15059,,USA,https://en.wikipedia.org/wiki/Instacart,,
1941,OYO ROOMS,387000000,21000000,,17000,,India,,,
1942,LEG IMMOBILIEN AG,1058000000,1897000000,10144000000,1400,,Germany,https://en.wikipedia.org/wiki/LEG_Immobilien,,
1943,KINGDOM HOLDING COMPANY,402000000,271000000,10139000000,,,Saudi Arabia,https://en.wikipedia.org/wiki/Kingdom_Holding_Company,,
1944,TAIWAN MOBILE,5353000000,377000000,10135000000,8200,,Taiwan,https://en.wikipedia.org/wiki/Taiwan_Mobile,,https://www.facebook.com/taiwanmobile/
1945,JIANGSU KING'S LUCK BREWERY JOINT-STOCK,933000000,295000000,10124000000,,,China,,,
1946,SAMVARDHANA MOTHERSON INTERNATIONAL,7865000000,109000000,10098000000,114628,,India,https://en.wikipedia.org/wiki/Motherson_Sumi_Systems,https://twitter.com/hashtag/mothersonsumi?lang=en,
1947,CABLE ONE,1605000000,291000000,10090000000,3628,,USA,https://en.wikipedia.org/wiki/Cable_One,,
1948,JIUGUI LIQUOR,497000000,130000000,10077000000,1680,,China,,,
1949,WEST JAPAN RAILWAY COMPANY,7524000000,-826000000,10083000000,136709,,Japan,https://en.wikipedia.org/wiki/West_Japan_Railway_Company,,
1950,SHANDONG HUALU-HENGSHENG CHEMICAL,4181000000,1139000000,10070000000,3921,,China,,,
1951,TELE2 AB (PUBL),2813000000,452000000,10059000000,9000,,Sweden,https://en.wikipedia.org/wiki/Tele2,,
1952,SHENZHEN OVERSEAS CHINESE TOWN,16101000000,596000000,10063000000,24934,,China,https://en.wikipedia.org/wiki/Overseas_Chinese_Town_Limited,,
1953,RESONA HOLDINGS,5481000000,802000000,10048000000,28400,,Japan,https://en.wikipedia.org/wiki/Resona_Holdings,,
1954,WEST FRASER TIMBER,10518000000,2947000000,10038000000,8600,,Canada,https://en.wikipedia.org/wiki/West_Fraser_Timber,https://twitter.com/wfraserdevltd,https://www.facebook.com/WestFraserCo/
1955,RAIFFEISEN BANK INTERNATIONAL AG,0,1513000000,10044000000,,,Austria,https://en.wikipedia.org/wiki/Raiffeisen_Bank_International,,
1956,INDUSTRIAL SECURITIES,3309000000,744000000,10032000000,8906,,China,,,
1957,MELROSE INDUSTRIES,9010000000,1090000000,10033000000,55621,,UK,https://en.wikipedia.org/wiki/Melrose_Industries,,
1958,KASIKORNBANK PUBLIC COMPANY,4567000000,1065000000,10028000000,20681,,Thailand,https://en.wikipedia.org/wiki/Kasikornbank,,
1959,ELASTIC,862000000,-203000000,10023000000,2978,,USA,https://en.wikipedia.org/wiki/Elasticsearch,,
1960,JABIL,29285000000,696000000,10002000000,238000,,USA,https://en.wikipedia.org/wiki/Jabil,,
1961,TOMRA SYSTEMS ASA,1222000000,131000000,9995000000,4530,,Norway,,,
1962,ARAB NATIONAL BANK,1536000000,580000000,9992000000,3770,,Saudi Arabia,https://en.wikipedia.org/wiki/Arab_National_Bank,,
1963,CHONGQING BREWERY,2059000000,183000000,9973000000,,,China,,,
1964,SENSATA TECHNOLOGIES HOLDING,3820000000,363000000,9970000000,19200,,UK,,https://twitter.com/sensata,
1965,WUHU SANQI INTERACTIVE ENTERTAINMENT NETWORK TECHNOLOGY GROUP,2360000000,418000000,9971000000,,,China,,,
1966,UNISPLENDOUR CORPORATION,10616000000,337000000,9963000000,14484,,China,,,
1967,SUNWODA ELECTRONIC,5864000000,144000000,9958000000,27500,,China,,,
1968,AXON ENTERPRISE,863000000,-60000000,9941000000,2992,,USA,,,
1969,FIRST HORIZON NATIONAL CORPORATION,2991000000,962000000,9944000000,7867,,USA,https://en.wikipedia.org/wiki/First_Horizon_National_Corporation,,
1970,NRG ENERGY,26989000000,2187000000,9931000000,6635,,USA,https://en.wikipedia.org/wiki/NRG_Energy,https://twitter.com/nrgenergy,https://www.facebook.com/NRG
1971,BERRY GLOBAL GROUP,13850000000,733000000,9927000000,47000,,USA,https://en.wikipedia.org/wiki/Berry_Global,,
1972,AQUA AMERICA,1463000000,285000000,9916000000,3211,,USA,https://en.wikipedia.org/wiki/Essential_Utilities,https://twitter.com/myaquaamerica,
1973,JEFFERIES FINANCIAL GROUP,8937000000,1674000000,9916000000,5556,,USA,https://en.wikipedia.org/wiki/Jefferies_Financial_Group,,
1974,BEIJING NEW BUILDING MATERIALS PUBLIC COMPANY,3310000000,551000000,9917000000,,,China,,,
1975,TEVA PHARMACEUTICAL INDUSTRIES,15878000000,417000000,9913000000,40216,,Israel,https://en.wikipedia.org/wiki/Teva_Pharmaceutical_Industries,https://twitter.com/TevaUSA,https://www.facebook.com/tevapharm/
1976,UNITED UTILITIES GROUP,2193000000,-66000000,9912000000,5354,,UK,https://en.wikipedia.org/wiki/United_Utilities,,
1977,SEVERN TRENT,2289000000,-102000000,9908000000,6800,,UK,https://en.wikipedia.org/wiki/Severn_Trent,https://twitter.com/stwater,https://www.facebook.com/OfficialSTW/
1978,EIFFAGE SA,21155000000,856000000,9902000000,72500,,France,https://en.wikipedia.org/wiki/Eiffage,,
1979,PRYSMIAN,14035000000,339000000,9903000000,28000,,Italy,https://en.wikipedia.org/wiki/Prysmian_Group,https://twitter.com/prysmiangroup,https://www.facebook.com/PrysmianGroupBrasil/
1980,SYNAPTICS,1739000000,257000000,9900000000,1463,,USA,,,
1981,CIPLA,2708000000,315000000,9888000000,23000,,India,https://en.wikipedia.org/wiki/Cipla,https://twitter.com/cipla_global?lang=en,https://www.facebook.com/Cipla/
1982,YUNDA HOLDING,6072000000,215000000,9893000000,8328,,China,,,
1983,SAMSUNG SDS,11093000000,497000000,9870000000,12501,,South Korea,https://en.wikipedia.org/wiki/Samsung_SDS,,
"1984,""NATIONAL SILICON INDUSTRY GROUP CO., LTD."",359000000,21000000,9868000000,,,China,,,"
1985,ASPEN TECHNOLOGY,709000000,319000000,9866000000,1897,,USA,https://en.wikipedia.org/wiki/Aspen_Technology,https://twitter.com/aspentech,https://www.facebook.com/aspentech/
